gene,DEG,pred,dmr,mcg_genebody,mch_genebody,atac,hic_loop,hic_abc_dmr,hic_abc_peak
Dtx3,1,1,2.5970073e-25,2.404e-41,1.0,3.2669314e-34,1.7e-44,9.89613e-32,4.839861e-36
Prpf6,1,-1,0.0,1.0,1.013906e-28,0.0,0.0,0.0,0.0
Oxr1,1,1,1.5851365e-30,5.9479e-40,1.0,2.986631e-39,5.7499522e-37,2.999065e-38,3.6756e-41
Pnpla6,1,1,0.0,0.0,1.0,0.0,8e-45,0.0,0.0
Nxpe4,1,1,4.0150313e-30,0.0,1.0,3.522469e-39,9.460385e-36,6.1967705e-37,1.00063e-40
Nmnat2,1,1,0.0,0.0,1.0,4.46e-43,4.1848e-41,2.4615e-41,1e-45
Gpr107,1,1,7.0469524e-29,7e-45,1.0,2.598676e-37,5.632509e-35,5.5578254e-36,4.56117e-40
Sec16a,1,0,0.99999905,7.185604e-07,2.8139643e-38,2.2786384e-09,1.0024781e-07,7.903301e-08,9.068474e-12
Ubb,-1,-1,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Snx32,1,0,3.0576159e-18,5.388508e-07,0.9999994,2.1677343e-27,6.7849394e-25,3.3212025e-25,3.9856858e-29
Arhgef28,1,1,6.1211396e-38,0.0,1.0,0.0,6.6e-44,3e-45,0.0
Rpl36,1,-1,1.7991832e-16,5.2681434e-15,4.775015e-28,0.0066401158,0.9931075,0.00024789345,4.5499673e-06
Bex2,-1,-1,0.0,1.0,0.0,4.429575e-39,3.6957022e-38,1.3146804e-38,2.19e-43
Rpl36a,1,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Scand1,1,1,0.0,1.1e-44,1.0,2.96271e-39,0.0,2.0553209e-38,1.2965e-41
Nrg3os,-1,-1,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Gapdh,-1,0,1.6249354e-26,8.3012974e-10,1.0,1.2135196e-12,1.3031017e-23,7.346403e-12,2.3621708e-15
Prr16,-1,0,9.333957e-09,1.0,3.3e-42,4.5828196e-18,5.869205e-28,7.3401975e-16,7.660409e-20
Dchs2,-1,-1,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Cachd1,-1,1,6.335028e-26,0.0,1.0,9.3341e-35,1.734863e-33,1.3296279e-33,5.3423165e-37
Mgat4c,-1,-1,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Fam49a,1,1,5.657027e-38,0.0,1.0,0.0,0.0,1e-45,0.0
Kdm5c,1,1,8.3106106e-33,0.0,1.0,1.2306e-41,1.43669e-39,1.494e-41,6e-45
Nalcn,-1,0,0.9999993,1.7268356e-15,6.035e-42,2.5720874e-09,7.652649e-07,1.0952278e-08,3.733754e-12
Ccnl1,1,1,2.0523922e-29,0.0,1.0,2.2869537e-38,6.692672e-36,3.832311e-37,9.216e-41
Nrbp2,1,0,5.659622e-10,1.2015447e-17,1.0,3.3141291e-18,3.5587646e-29,9.693432e-18,1.1703872e-20
Gm3848,1,1,5.395767e-39,0.0,1.0,0.0,0.0,0.0,0.0
Zfc3h1,1,-1,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1600010M07Rik,1,0,2.2814827e-22,1.4918645e-33,1.0,4.0827867e-31,1.4346e-41,2.7669842e-29,1.7984478e-33
Car10,-1,1,2.0648046e-32,0.0,1.0,1.9185e-41,8.9742e-40,9.9858e-40,7.6e-44
Itpr2,1,0,3.776809e-39,9.836135e-25,1.0,1.169229e-24,6.6952695e-23,9.031493e-23,1.3856564e-26
Tenm1,-1,1,9.4877264e-32,1.84e-43,1.0,1.69416e-40,1.7156218e-38,2.498224e-39,6.03e-43
BC005537,1,1,2.3381371e-36,0.0,1.0,2.7e-44,9.14e-43,2e-44,0.0
Mroh1,1,-1,1.5198847e-26,1.0,1.2775784e-19,9.2422225e-36,6.8022235e-34,4.47118e-33,1.2880485e-37
9630028H03Rik,1,1,0.0,0.0,1.0,1.75109e-40,2.7587728e-37,1.959129e-39,4.93e-43
Serac1,-1,0,0.99999976,7.4022915e-21,3.1962888e-31,1.1960525e-09,1.901277e-07,1.797828e-09,3.1672123e-13
Mbp,1,1,9.599418e-32,0.0,1.0,2.96508e-40,5.511498e-38,9.016239e-39,4.74e-43
Cpeb1,1,1,1.01791e-34,2.5142113e-37,1.0,2.51e-43,5.433e-41,2.1102e-41,1e-45
Sf3b5,-1,0,0.9999995,5.330853e-07,1.4414371e-33,4.1357645e-10,4.9695814e-08,5.678569e-08,7.540651e-12
Far1os,-1,1,5.1717117e-30,0.0,1.0,1.796865e-39,1.5954498e-37,2.3563574e-37,1.2551e-41
Ftl1,-1,-1,1.2330902e-09,1.0,2.047e-42,1.7195837e-18,6.3014857e-16,1.5401686e-16,9.383505e-21
Gm17106,-1,1,6.044519e-31,0.0,1.0,1.341034e-39,2.874695e-37,9.880257e-38,3.077e-42
Btaf1,1,1,0.0,8.4e-44,1.0,2.7945399e-31,2.0971408e-28,9.499615e-30,1.249718e-33
Tubb5,1,0,4.6e-44,4.438e-42,1.0,6.882653e-31,1.0586641e-28,3.1339178e-31,3.9049498e-35
Prrc2a,-1,-1,1.9340569e-16,0.0023831278,6.910532e-37,0.016887758,0.9388847,0.041837588,6.814027e-06
Rtn1,1,1,0.0,0.0,1.0,8.6942995e-35,9.1985864e-33,4.3021848e-35,1.0373273e-38
Gria4,1,-1,5.724268e-17,7.994947e-17,4.5832782e-37,0.012922154,0.8035341,0.18353163,1.2066368e-05
Wwox,1,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Ttbk1,-1,-1,1.3497449e-17,4.743559e-10,9.930821e-32,0.0050252182,0.7384047,0.25655454,1.5509555e-05
Mrpl57,-1,-1,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Ptprg,1,1,8.4386485e-26,4.235087e-25,1.0,1.2424305e-34,2.3451809e-32,1.2545668e-32,6.3683083e-37
2310002F09Rik,-1,1,2.685034e-39,0.0,1.0,0.0,1e-45,0.0,0.0
C230038L03Rik,1,1,3.46618e-40,0.0,1.0,0.0,0.0,0.0,0.0
Traf7,1,1,9.426222e-31,2.18852e-40,1.0,2.9162e-39,3.4879747e-37,6.29918e-38,1.9781e-41
Prpf39,-1,0,0.9999995,2.5877904e-09,4.659748e-18,7.457899e-10,2.3688861e-07,2.4387717e-07,7.875856e-12
Rps6kl1,-1,1,1.9459849e-29,2.115e-42,1.0,2.404656e-38,5.7498204e-37,3.4021886e-37,1.47749e-40
Lztr1,1,1,4.65145e-28,1.5860873e-36,1.0,1.2378215e-36,1.0642081e-34,1.0230095e-34,6.63144e-39
Wdr95,1,0,2.491834e-19,3.5852311e-34,1.0,2.5550927e-28,4.7486823e-26,1.6117612e-26,2.9362946e-30
Ptpn5,1,-1,4.238399e-33,1.0,1.6170402e-32,6.412927e-20,1.5829112e-17,1.9722806e-17,4.830378e-22
Ncald,1,0,1.5617684e-17,4.7941103e-27,1.0,1.9556398e-26,2.6852904e-23,1.6187934e-24,1.2688834e-28
Camk2g,1,1,1.4374417e-31,6e-45,1.0,4.2831e-40,6.5557103e-38,4.599848e-39,7e-43
Gramd1a,1,0,0.9999989,4.4394933e-19,1.59461e-40,2.2935418e-09,1.0356173e-06,5.0293572e-08,1.2541147e-11
Prmt8,1,0,0.017662656,6.71895e-15,0.98233736,2.376528e-11,7.3310365e-11,1.3088151e-09,1.8524293e-13
Cers4,-1,-1,2.0579775e-23,0.99999845,6.57422e-40,1.5742025e-08,1.4810396e-06,1.7208718e-07,1.9247152e-11
Cry2,1,1,2.2868734e-32,0.0,1.0,3.7734e-41,7.133194e-39,3.15184e-39,4.86e-43
Esrra,1,0,0.2841611,0.71583897,1.4655708e-08,3.4939385e-10,3.913321e-08,7.686761e-09,1.569646e-12
Ndufs7,1,1,1.0721184e-24,7.4486664e-20,1.0,1.610778e-33,2.80929e-31,3.4989396e-31,1.090355e-35
Mical3,-1,0,1.7652128e-12,1.0,2.0251628e-23,1.6842898e-21,1.2136866e-19,1.1971559e-19,3.103664e-23
Doc2b,1,-1,2.6450912e-17,1.3446373e-15,1.490205e-14,0.0023386565,0.9001985,0.09746053,2.2894737e-06
Rbm3,-1,0,0.9232763,0.07672321,2.13e-43,1.3014786e-09,4.6828328e-07,1.0544264e-08,4.86346e-12
Cpt1c,1,1,2.995405e-24,1.4734428e-34,1.0,1.7540355e-32,1.88e-43,7.8072235e-31,6.1460206e-35
Zadh2,1,0,0.99946445,3.1745728e-14,0.0005347806,1.6013295e-09,7.5754184e-07,1.3648119e-07,1.3160537e-11
Gm11149,1,-1,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Nfkb1,-1,1,6.842876e-34,0.0,1.0,9.23e-43,4.942e-41,1.884e-41,3e-45
Rit2,1,1,0.0,0.0,1.0,0.0,1.8e-44,1e-45,0.0
Ndufa13,-1,-1,1.2692319e-28,1.0,0.0,8.78456e-13,1.0192445e-12,1.7917944e-15,2.0087431e-16
Pbx2,-1,-1,1.5122347e-17,3.156872e-08,3.1536867e-28,0.004444949,0.9870875,0.008461147,6.391146e-06
Rad17,-1,-1,2.6384649e-27,1.0,5.2676946e-18,3.224141e-36,4.5246596e-34,2.1358797e-34,4.0490684e-38
Sbno1,1,-1,2.6232113e-19,1.0,8.170867e-29,4.2448497e-28,2.6883304e-26,4.6971713e-27,2.981579e-30
Cox6c,1,0,1.1919292e-34,8.095424e-19,1.0,1.7179616e-21,7.489157e-19,2.2754356e-20,1.6571196e-23
Luzp2,1,1,1.6026435e-27,8.84e-43,1.0,2.0605514e-36,7.976303e-34,2.0921563e-34,3.2485324e-38
Ppfibp1,-1,0,1.15381316e-11,2.045386e-17,1.0,8.087544e-21,9.466062e-19,3.6586638e-19,4.09052e-23
Gdi1,-1,1,1.2624593e-32,0.0,1.0,2.52042e-40,0.0,2.2697e-41,4e-44
Crocc,1,1,1.9379826e-38,0.0,1.0,0.0,2.5e-44,0.0,0.0
Eftud2,1,0,2.7772473e-10,1.0,9.3419366e-35,1.6262938e-18,1.7463403e-29,4.5222484e-17,8.393435e-21
Rps24,1,1,1.8827613e-31,1e-45,1.0,5.58305e-40,4.491857e-37,2.142191e-38,7.16e-43
Ccdc85a,1,1,5.377844e-18,1.4576138e-37,1.0,1.00044465e-26,9.719024e-24,5.9079854e-25,3.444183e-30
Ipo8,-1,0,1.4593962e-12,1.5268229e-19,1.0,1.0573482e-21,7.004719e-20,1.6768293e-19,4.8598896e-24
Kcnq1ot1,1,1,1.535572e-35,0.0,1.0,2.5e-44,1.64e-42,2.8e-44,0.0
Arpc5,1,-1,7.177859e-14,2.3222554e-11,9.6921225e-32,0.0038510012,0.9953017,0.0008269573,2.0317584e-05
Chd8,1,1,4.460861e-31,0.0,1.0,3.61389e-40,8.399736e-38,1.885168e-39,1.193e-42
Map3k5,-1,-1,0.0,1.0,8.8229785e-32,0.0,0.0,0.0,0.0
Capzb,1,0,0.99999845,2.5907967e-08,1.52141e-39,7.046848e-10,1.4746761e-06,1.0849667e-07,1.621985e-11
Epha5,1,1,0.0,0.0,1.0,6e-45,1.047e-42,2.7e-44,0.0
Rhob,-1,-1,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Usp4,1,1,1.6289694e-26,7.57e-43,1.0,2.1616245e-35,4.5031058e-32,1.7598857e-33,2.4358164e-37
Gm29237,-1,0,0.99999976,5.220912e-14,3.945819e-32,1.0081228e-09,3.328716e-08,1.8709454e-07,8.102464e-12
Plp1,1,0,0.9999999,2.2545974e-18,5.7945274e-19,5.8557643e-09,6.2880254e-20,7.7829895e-08,2.3687217e-11
Rsf1os2,-1,1,0.0,2.179056e-39,1.0,1.3265375e-33,2.8328793e-31,8.263102e-32,8.222022e-36
Fam45a,1,0,1.4034883e-11,1.1108694e-33,1.0,1.7076717e-20,6.887531e-18,4.3659565e-18,1.8332369e-22
Nipbl,1,1,8.4217137e-23,4.54e-43,1.0,1.0451599e-31,5.6740617e-29,5.278039e-31,2.2410483e-34
Calb1,1,0,8.187896e-08,6.1894304e-27,0.9999999,6.1735924e-17,8.47056e-15,1.0247848e-15,9.618872e-19
Gm26749,-1,1,1.5713152e-28,0.0,1.0,1.6219227e-37,1.2670996e-34,8.80514e-36,1.540592e-39
Stk25,1,0,0.9999995,7.777674e-08,6.475e-42,1.3657677e-09,1.1547892e-07,2.8174122e-07,1.7858878e-11
Nop10,-1,0,0.009262907,0.04526022,0.94547683,5.1829214e-12,5.8245405e-22,2.3993416e-09,1.1459807e-13
Rpl7a,-1,-1,3e-45,1.0,2.9877637e-36,0.0,0.0,0.0,0.0
Gm28750,-1,0,0.99999976,6.155447e-14,3.4e-44,9.100893e-10,1.3555255e-08,2.3341029e-07,5.302194e-12
AW554918,-1,-1,2.6908466e-20,0.99999404,1.2923e-41,6.1012756e-08,5.719938e-06,1.6262003e-07,8.746882e-11
Cntn3,1,1,0.0,0.0,1.0,1.069e-42,1.01128e-40,6.47e-43,0.0
Thada,1,1,1.1109613e-28,0.0,1.0,1.9309068e-37,8.8726434e-36,7.491264e-36,6.46057e-40
Gm26854,1,1,0.0,0.0,1.0,7.1e-44,2.979e-42,7.3e-44,0.0
Cecr2,-1,1,0.0,1.2338e-41,1.0,1.57837e-40,9.677737e-39,9.29223e-39,5.16e-43
Rsrp1,1,1,5.0129122e-33,0.0,1.0,7.417e-42,2.09093e-39,5.20334e-40,4.6e-44
Gm28375,1,-1,1.58e-42,1.0,0.0,0.0,0.0,0.0,0.0
Gm20629,-1,1,0.0,0.0,1.0,7.107e-42,2.642417e-39,1.60463e-40,6.2e-44
Rps5,1,0,1.0,4.2727736e-22,2.041917e-32,3.6440623e-10,6.288002e-20,9.135927e-09,9.580511e-12
Prkab2,-1,-1,7.031503e-39,1.0,4.080676e-20,0.0,0.0,0.0,0.0
Gm13619,-1,0,0.9999999,2.0033644e-15,1.96e-43,1.0868478e-09,1.5904745e-07,2.7906253e-08,1.021941e-11
Ywhaz,-1,0,0.9999944,7.986143e-14,5.50998e-06,8.982403e-10,4.615412e-09,1.0201847e-07,1.5218344e-11
Rpl22l1,-1,-1,0.0,1.0,4.8e-44,0.0,0.0,0.0,0.0
Jdp2,-1,-1,5.4034955e-15,1.0,2.836063e-09,2.6253869e-24,3.3977191e-34,9.71454e-24,3.974999e-29
Etv1,-1,0,0.99999976,2.7762377e-08,8.906168e-12,1.7782998e-09,2.3044778e-07,2.8912664e-08,9.190825e-12
Phf2os1,1,1,6.316952e-34,0.0,1.0,1.6034e-41,4.8163e-41,1.3904e-41,1e-45
Cox8a,1,-1,4.1722932e-32,1.0,0.0,6.7331e-41,7.513719e-39,5.268442e-39,6.59e-43
Angptl1,-1,0,0.6581525,0.34184676,8.733276e-33,6.2200367e-10,7.393444e-07,1.1832431e-09,4.8415984e-15
Eml2,-1,1,1.7396156e-32,7e-45,1.0,2.874e-41,1.083024e-39,3.721235e-39,4.8e-44
Gm15594,1,1,0.0,8.835777e-32,1.0,7.1445533e-38,1.680844e-35,2.2692106e-36,2.53735e-40
Agap2,-1,-1,8.4419864e-21,1.0,6.1510116e-14,4.8145375e-30,2.9571605e-28,1.5177214e-29,6.210218e-35
Stk3,1,-1,0.0,1.0,1.252605e-34,0.0,0.0,0.0,0.0
Tbc1d1,1,1,0.0,0.0,1.0,1e-45,8.3e-44,3e-45,0.0
Rngtt,1,1,1.03081735e-33,0.0,1.0,1.824e-42,3.39039e-40,4.9739e-41,7e-45
Aatk,1,1,3.9223276e-20,2.1813725e-20,1.0,1.233697e-28,6.958755e-26,9.02834e-27,2.3320235e-31
Scly,1,0,8.1254175e-23,5.80578e-40,1.0,1.2934785e-31,6.795754e-30,7.2065774e-31,3.902941e-34
Akap8l,1,1,1.21303615e-23,3.476793e-20,1.0,2.1840153e-32,1.6698877e-30,2.0590805e-30,7.6490795e-35
Tubb2a,-1,-1,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Ggnbp2,1,1,6.601561e-30,1.698e-42,1.0,5.145771e-39,2.6579978e-38,9.755724e-39,4.1571e-41
Elavl2,1,1,1.6548463e-37,0.0,1.0,0.0,1e-44,0.0,0.0
Sfswap,1,1,1e-45,3.1249e-41,1.0,7.052317e-33,9.65543e-31,1.002639e-31,5.375744e-36
Rpl27,-1,0,1.0,6.125766e-15,3.0731522e-22,9.1797997e-10,1.5592754e-08,1.797825e-09,7.356347e-15
A230077H06Rik,-1,-1,0.0,1.0,0.0,3.954608e-38,8.91995e-36,1.7667893e-38,5.9578e-41
Anxa6,1,1,0.0,0.0,1.0,1.04649e-40,1.7279699e-38,6.60772e-40,1.7e-44
Ablim1,-1,-1,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Tom1l2,1,1,0.0,0.0,1.0,1.917e-42,1.6776e-41,3.1853e-41,0.0
Ranbp17,1,1,0.0,0.0,1.0,2.547535e-39,2.1244017e-38,5.3161e-41,4.5e-44
Prdm2,1,1,0.0,0.0,1.0,2.2e-44,1.157e-42,4.34e-43,0.0
Rnf130,-1,-1,0.0,1.0,0.0,5.3375437e-32,9.632946e-32,2.3572432e-33,1.5792891e-36
Nrgn,1,1,1.8346388e-34,1.3506712e-38,1.0,5.11e-43,3.131e-41,1.117e-42,1e-45
Mctp1,1,1,5.3122808e-37,0.0,1.0,1e-45,1.98e-43,1e-45,0.0
Rtca,1,1,0.0,0.0,1.0,2.3224464e-37,6.5932147e-35,3.878626e-36,2.08125e-40
Pitpnm3,1,1,2.08062e-40,0.0,1.0,0.0,0.0,0.0,0.0
Chst9,1,1,1.56137e-40,0.0,1.0,0.0,0.0,0.0,0.0
Crtac1,-1,-1,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Ccdc73,1,1,0.0,0.0,1.0,8e-45,5.7e-44,0.0,0.0
Flrt2,1,1,1e-45,3.6349727e-34,1.0,8.751446e-32,3.7031564e-29,1.08644725e-29,2.699028e-33
Slc16a2,1,0,2.0507325e-11,6.1172957e-28,1.0,6.8655416e-20,6.5466304e-18,9.587405e-19,6.094927e-23
Kcnab2,1,1,0.0,0.0,1.0,2.843108e-39,2.8403897e-38,9.974738e-39,3.78e-43
Sirt2,-1,1,3.2160328e-29,0.0,1.0,1.8030251e-38,4.530147e-36,1.1441952e-36,2.58647e-40
Arhgap5,1,1,0.0,0.0,1.0,1.4e-44,0.0,1.98e-43,0.0
Spred2,1,0,0.011204509,3.286611e-14,0.9887955,2.0826868e-11,2.1666868e-09,8.939285e-11,1.1105216e-13
Psmc6,1,1,5.66e-43,0.0,1.0,0.0,0.0,0.0,0.0
Numb,-1,-1,1.7342618e-32,1.0,1e-45,5.6758685e-18,1.7408521e-15,4.691449e-16,4.2071443e-20
Bod1l,-1,1,1.6738308e-28,3.8893677e-21,1.0,1.5899089e-37,2.8788337e-36,1.132013e-36,2.095674e-39
Slc6a7,1,1,2.7406594e-36,0.0,1.0,7e-45,1.878e-42,3.04e-43,0.0
Meg3,1,0,0.9999999,1.1708751e-18,3.8785327e-38,9.936925e-10,8.715023e-08,1.7978282e-09,2.7922968e-12
Dgke,1,0,9.391564e-06,3.656903e-17,0.9999906,1.553989e-14,4.542177e-12,4.688335e-13,9.7289834e-17
Sec14l1,1,1,0.0,1.8644663e-29,1.0,7.049804e-36,3.6838863e-34,7.042447e-34,1.552444e-38
Pcmt1,1,1,4.227464e-27,2.161e-42,1.0,3.7237256e-36,0.0,3.792686e-34,3.5188042e-38
Gm26981,1,1,8.7755155e-32,3.2389121e-34,1.0,1.07499e-40,0.0,5.14782e-40,8.4e-43
Asxl1,-1,0,0.9999993,5.728861e-08,8.9371855e-27,1.0339186e-09,1.1903567e-07,5.6504746e-07,6.8896494e-12
Grb10,1,1,4.8660313e-31,7e-44,1.0,7.21086e-40,1.008651e-37,7.217553e-39,2.518e-42
Agap1,1,1,9.0103706e-29,1.3e-44,1.0,1.1099099e-37,1.8290405e-35,2.3033107e-36,5.65693e-40
Limch1,-1,-1,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Traf3ip2,1,1,0.0,0.0,1.0,0.0,1e-45,0.0,0.0
Rgs6,1,1,2.64913e-40,7.0321776e-38,1.0,1.6791443e-29,1.80309e-40,2.068309e-28,4.3596012e-32
Ncaph2,1,1,0.0,0.0,1.0,0.0,8.1e-44,4e-45,0.0
Snrnp48,1,1,0.0,0.0,1.0,2.52e-43,6.0791e-41,8.691e-42,0.0
Oaz1,1,1,1.25775e-40,0.0,1.0,0.0,0.0,0.0,0.0
4932443L11Rik,-1,1,4.5558256e-38,0.0,1.0,0.0,6e-45,0.0,0.0
Srsf5,1,0,2.9158618e-06,1.05944686e-13,0.99999714,4.042098e-15,8.351816e-12,8.049834e-13,3.7628337e-17
Kif5a,1,0,4.7383477e-12,2.4177877e-18,1.0,6.085686e-21,2.8817814e-19,4.6098016e-19,3.513372e-23
Gm20713,-1,-1,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Adamts9,-1,1,0.0,8.552188e-37,1.0,2.9285e-36,2.9539398e-33,1.8413698e-34,3.599201e-38
Mapkbp1,1,0,1.6801529e-11,1.0,2.0910734e-32,7.8759735e-21,1.0564765e-30,8.096968e-19,6.312073e-23
Itm2c,1,1,6.131608e-31,3.270619e-36,1.0,1.12475e-39,1.418509e-36,4.4643688e-38,7.13e-42
Ccdc57,-1,0,1.5528011e-21,1.631e-42,1.0,1.5754309e-30,7.780117e-29,2.7916539e-30,1.9532694e-33
Lrrc45,1,1,0.0,0.0,1.0,5.745e-42,4.05865e-40,2.7844e-41,0.0
Rplp1,1,1,1.2673e-41,0.0,1.0,0.0,0.0,0.0,0.0
L1cam,-1,-1,1.1207586e-08,1.0,1.589588e-14,2.3412034e-17,8.060896e-15,4.5365594e-15,1.2854195e-19
Chrd,1,-1,0.0,1.0,9.810816e-30,0.0,0.0,0.0,0.0
Hunk,-1,-1,9.325997e-25,1.0,0.0,7.5569414e-34,1.291491e-32,1.6766447e-33,6.860501e-39
Atxn7l3b,1,1,2.8653832e-26,1.356873e-39,1.0,4.2701706e-35,6.787012e-33,1.3050409e-32,3.408944e-37
Gm27153,-1,-1,0.007977973,0.99202204,2.9959304e-26,4.30512e-12,5.0165606e-22,4.637049e-10,5.2683335e-14
Rpl23,-1,0,0.9999995,1.3768416e-17,1e-45,9.15942e-10,6.287999e-20,4.607823e-07,1.254125e-11
Spock1,-1,0,0.99998224,1.736933e-05,1.2865354e-33,2.2269246e-09,3.356216e-07,3.8403922e-08,7.294319e-12
Brk1,-1,-1,0.0,1.0,4.9032733e-11,5.109e-42,6.69992e-40,8.94555e-40,6.7e-44
Gm15680,-1,0,0.9999691,3.0715073e-05,5.085e-42,1.1141057e-09,1.2185251e-07,1.33575515e-08,6.6258904e-12
Ube2r2,1,1,2.1344809e-32,3.532858e-39,1.0,7.8736e-41,1.1462036e-38,2.28075e-40,2.8e-43
Kitl,1,1,1.1903686e-30,0.0,1.0,1.185835e-39,7.609458e-38,5.513703e-39,3.565e-42
Rnasek,-1,-1,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Lrrc4,-1,1,0.0,5.074226e-34,1.0,2.1930484e-32,1.02238405e-29,2.5987237e-31,2.3750584e-35
Rftn1,1,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Calm1,-1,-1,0.0,1.0,6.4101e-41,0.0,0.0,0.0,0.0
Cox6a1,-1,-1,1.1111336e-23,1.0,0.0,1.4332305e-32,5.3110234e-30,3.339745e-30,1.2594758e-34
Pfkm,-1,-1,1.7866486e-16,7.502884e-09,2.2421913e-38,0.011703726,0.98687357,0.0014184392,4.229654e-06
Copa,-1,-1,2.1814824e-20,0.9987618,1.937997e-39,4.36259e-06,0.0010141456,0.0002196269,2.158224e-08
Ociad2,1,1,0.0,5.878958e-26,1.0,2.1953016e-38,1.5591469e-35,1.8049046e-37,1.95e-41
Mapk4,1,1,0.0,4.068e-42,1.0,5.038647e-38,4.061386e-36,5.356152e-37,2.81372e-40
Pola1,1,1,5.630759e-31,0.0,1.0,5.71881e-40,2.4205698e-37,5.8159306e-38,5.887e-42
Prtg,-1,0,0.22614841,0.7738514,3e-45,1.6954496e-10,1.638683e-07,6.7113177e-09,4.3961982e-12
Rsf1os1,1,1,6.841079e-33,0.0,1.0,4.006e-41,0.0,6.56566e-40,9e-44
Fgfr1,1,1,7.2032794e-31,0.0,1.0,2.001292e-39,0.0,2.9757716e-38,6.292e-42
Ints3,-1,0,7.269681e-09,3.1242864e-30,1.0,8.7582545e-18,1.0301192e-15,4.0385777e-16,6.800871e-20
Exosc10,1,1,1.7340576e-31,2.37e-43,1.0,2.39828e-40,1.3816951e-37,1.1909996e-38,2.185e-42
Uqcrfs1,1,0,0.9964431,1.2771813e-22,0.0035562764,8.013239e-10,5.242124e-07,1.6555119e-07,1.102493e-11
Sptbn4,-1,0,2.430606e-17,2.996052e-27,1.0,2.874075e-26,1.2523151e-24,1.6891516e-24,2.987183e-28
Pabpn1,1,0,2.6064803e-10,1.0,3.8688975e-31,1.4462232e-19,1.9680794e-17,4.558482e-17,2.362479e-21
Nrxn2,1,1,0.0,0.0,1.0,4.5e-44,7.795e-42,5.68e-43,0.0
Gm29488,0,-1,4.325403e-21,0.999966,2.4807678e-18,3.3961376e-05,6.832565e-22,1.5921235e-16,4.12248e-22
Gspt2,0,1,1.4816475e-20,0.00040878265,3.8354417e-20,0.9995912,3.504351e-21,3.1585264e-19,2.1014481e-20
March8,0,0,8.887973e-05,2.435715e-13,0.7220168,0.0,0.001357187,0.24633694,0.030200154
Coro7,0,0,1.0890409e-05,1.7417512e-15,0.5514154,0.0,1.4227631e-05,0.44521448,0.0033450103
Elavl4,0,1,2.2289298e-37,1.2e-43,1.390068e-39,1.0,8.42686e-37,2.8976328e-34,1.5199765e-35
Nop58,0,1,1.2203558e-30,1.6608071e-14,1.5450905e-28,1.0,3.7980957e-29,3.1798262e-29,6.7760053e-29
Tmem158,0,1,4.8530562e-23,2.1241277e-29,4.8376545e-25,1.0,9.407981e-22,7.320297e-21,6.865508e-22
Tep1,0,0,4.5792385e-25,3.921741e-29,2.6573531e-20,1.0,2.0362547e-24,6.352468e-21,4.1163636e-23
Zbtb49,0,-1,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Rab3gap2,0,0,0.0048746117,1.5144932e-14,4.0029943e-07,2.092279e-34,0.00098825,0.96557736,0.028559389
Ttc7b,0,-1,5.177665e-18,1.0,1.637996e-14,1.7209696e-09,5.4036136e-17,4.9280695e-16,3.039433e-16
Jun,0,1,3.9478506e-18,6.033834e-22,1.3643211e-16,1.0,5.3328218e-17,2.193218e-15,2.5619316e-15
Rtkn,0,1,1.5192058e-27,6.1916626e-12,6.466682e-26,1.0,1.8315276e-26,2.8758078e-26,3.4812166e-25
Man2a1,0,0,0.00017065456,3.0096645e-09,0.76331496,0.0,0.00064904353,0.1883344,0.047530904
Oxnad1,0,-1,2.9863629e-28,1.0,6.4851816e-27,1.3074e-41,7.6021194e-30,7.392708e-26,4.806012e-27
Tm6sf1,0,0,1.9930156e-05,9.260796e-15,0.9864042,2.4751222e-38,2.6037489e-05,0.007302841,0.0062470883
Sirt6,0,1,1.8839923e-28,2.5418493e-07,1.7389137e-30,0.99999976,1.1815527e-27,2.4260197e-25,1.2964159e-26
Add3,0,-1,1.9341416e-08,3.401173e-16,2.0594105e-07,5.653267e-17,2.526834e-08,1.3510571e-16,0.99999976
Cask,0,-1,8.4614106e-07,8.076336e-13,0.9999728,0.0,1.1054299e-06,5.91056e-15,2.5321564e-05
Ptrhd1,0,-1,4.969129e-06,0.9616291,0.034579214,0.0,6.491853e-06,0.0023681805,0.0014120473
Cluh,0,0,2.690654e-06,4.6870036e-11,0.0059767114,0.97524446,1.7891249e-05,0.018559646,0.00019854536
Akap11,0,-1,1.2595257e-28,0.9999832,3.8697575e-26,1.6755215e-05,3.676255e-28,3.847957e-26,6.051143e-27
