gene,stats,fdr,log2(old/young),DEG
Gabarapl2,125.30210591411227,1.040721497550673e-26,-0.8807522,-1
Adat1,14.27882427453068,0.0022652642314052807,0.38560835,0
Kars,2.4060702737685564,0.4022830125089429,-0.28275472,0
Terf2ip,0.014938251023813211,0.9944889367786891,0.020807886,0
Cntnap4,34.88905768679818,1.4238324274075614e-07,1.0212828,1
Mon1b,0.8924501756282786,0.7217391135021255,0.08292638,0
Syce1l,0.35987610824984767,0.8780741876656738,0.46760195,0
Nudt7,22.74321977364871,4.5184750154246175e-05,0.38319275,1
Vat1l,8.69368757045884,0.028254683124617763,-0.39798275,0
Wwox,109.35717542663859,2.6339694652041705e-23,0.32497144,1
Maf,0.02339603327532389,0.9913976521078379,0.09586282,0
Cdyl2,304.50585276290576,3.377604080496657e-65,-1.7414291,-1
Cmc2,11.614048329735338,0.007654948032134725,-0.51645494,0
Cenpn,3.9370937632500174,0.21698126602502252,-0.48681915,0
Atmin,19.41739783684159,0.00021258665626070036,-0.57876414,-1
Gcsh,1.886869999765392,0.4927918932725446,-0.06822685,0
Gan,10.00752345621838,0.01577475365942646,-0.07056242,0
Cmip,13.454845963047292,0.0033070174216661367,-0.0027760614,0
Plcg2,31.74728750646711,6.35174555919228e-07,-1.3713031,-1
Sdr42e1,3.2370042356944375,0.28837407227887346,0.20730557,0
Mphosph6,0.8301662718936196,0.7384814466015948,0.09333245,0
Cdh13,326.2168166193132,7.148497622104864e-70,-1.3832327,-1
Hsbp1,206.5854421121079,3.870548624903057e-44,-1.1541929,-1
Mlycd,0.9331128993783594,0.7107739696991069,-0.012798538,0
Necab2,21.711727968872566,7.331792385877055e-05,-0.6665263,-1
Mbtps1,0.9423837385695389,0.7082090142125891,0.029414628,0
Hsdl1,2.7536345029232367,0.3497298481514017,-0.31478816,0
Taf1c,4.907859339438122,0.1452294890580052,-0.29124698,0
Cotl1,0.9337699455497962,0.7106763783178636,0.20409915,0
Klhl36,9.628361690932886,0.018663675682591245,0.6315929,0
Usp10,1.9604984413764044,0.4786924557040055,0.050913457,0
Zdhhc7,5.320059017958062,0.12175533691519701,-0.09391781,0
A130014A01Rik,3.19202150069785,0.29395095299004487,-0.2600719,0
6430548M08Rik,2.6375728736674895,0.36614399390608,0.2562876,0
A330074K22Rik,4.093736511928623,0.20308070272839562,0.6440578,0
Gse1,82.70022459320202,1.2316358102253165e-17,0.11579665,0
Gins2,11.04111495548713,0.009922828228624284,-0.60738134,0
1190005I06Rik,4.075109333217389,0.2047307746293605,-0.019840023,0
Gm26537,3.220990670874184,0.29047838746147564,0.55216813,0
Emc8,14.946713604798381,0.0016715324559760751,-0.12545562,0
Cox4i1,618.0384591765558,7.243815586480552e-133,-1.0093616,-1
Mthfsd,1.3408606284146618,0.6078821091054243,-0.012266726,0
Fbxo31,26.36101308931514,8.150849991746877e-06,-0.5132736,-1
Map1lc3b,127.94437604316309,2.8305903387946338e-27,-0.89842004,-1
Zcchc14,7.139291787886452,0.056013517861474175,-0.0009310705,0
Jph3,9.368304410598668,0.0209251208982206,-0.12900163,0
Klhdc4,10.060478079590714,0.015409845735655894,-0.4941721,0
Banp,5.694197530269545,0.10391158680531089,0.07864761,0
Zfpm1,22.792916871326256,4.4163493496230355e-05,-0.37206775,-1
Zc3h18,5.65204200337396,0.10578409215965887,0.123856336,0
Mvd,26.328822598555874,8.277069992124012e-06,-0.5270488,-1
Rnf166,8.574709758579148,0.02978912528038214,-0.3074924,0
Ctu2,1.1295201210063621,0.6589046395668814,-0.30302122,0
Cdt1,1.2637067877154888,0.6261868326603363,0.5442812,0
Aprt,10.565643371678531,0.012276173024133039,-0.8009848,0
Galns,0.23547176824508678,0.9181006190160048,-0.028471794,0
Trappc2l,64.71394738410778,8.098546254845575e-14,-1.0289737,-1
Cbfa2t3,4.480666223377219,0.1730067700410572,-0.42042246,0
Acsf3,7.366863664595171,0.050755476915830246,-0.23151499,0
Ankrd11,47.30868725492156,3.677924212500814e-10,0.06657653,0
2810013P06Rik,12.37486235939393,0.005441606364284721,-0.21791221,0
Spg7,17.62170058852887,0.0004897597757253076,-0.22914419,0
Rpl13,714.3988734958822,1.0811871594619269e-153,-1.0901669,-1
Cpne7,6.596209248434694,0.07069037319002916,-0.08330985,0
Chmp1a,5.966700734075111,0.09251133623177103,-0.19317164,0
Spata33,3.614957128477866,0.2474227282221193,-1.0527377,0
Cdk10,2.7536681724053573,0.3497298481514017,-0.099633515,0
Spata2l,0.07647327666555032,0.9733622700660404,0.27443162,0
4933417D19Rik,13.142211676942145,0.0038161857615925093,-1.0733571,0
Vps9d1,8.683853715118103,0.028375777950051483,-0.29072148,0
Zfp276,136.62952262315122,3.9761480901406283e-29,-0.4344329,-1
Fanca,3.2194315441695904,0.2905861312233595,0.18918723,0
Spire2,0.504413237604246,0.8357861158869935,-0.034443796,0
Tcf25,109.94634481017798,1.9815397199499617e-23,-0.34968087,-1
Tubb3,46.567966756336,5.235229199230922e-10,-0.36402133,-1
Def8,13.85133090339242,0.002753797668544562,-0.24489574,0
Afg3l1,12.474111470509198,0.005200616339638673,-0.15452689,0
Dbndd1,3.305008948659861,0.28052378847391857,-0.6923582,0
Gas8,10.340561024991413,0.013579727848567653,-0.4445839,0
Rhou,61.87087838913281,3.216758469652947e-13,-0.19266808,0
4732419C18Rik,0.6336707929273705,0.795409426708294,0.17370138,0
Rab4a,19.57491950573932,0.00019769145483816342,-0.21046706,0
2810455O05Rik,3.2122710850669507,0.29148542915098613,-0.89566904,0
Ccsap,1.143251827479931,0.6555731179709002,0.34360337,0
Nup133,0.4122980604077779,0.8624136547995247,0.12273291,0
Abcb10,30.457037226652552,1.174961958122984e-06,-0.22429177,0
Taf5l,0.2611960468267697,0.9095899983595919,0.15882199,0
Urb2,2.5097093211999217,0.3859511807233828,0.27867687,0
Galnt2,70.90970046505225,3.976938501714224e-15,-0.21162607,0
Gm15775,2.2585841559850834,0.42578834878819094,0.18956731,0
Pgbd5,17.30241100078312,0.0005688604126026193,0.07853621,0
Cog2,0.05585573960437996,0.9802306793966943,-0.09069569,0
2310022B05Rik,7.69318929375611,0.04391215393992138,-0.08091282,0
Ttc13,16.623563436611583,0.0007768787675970535,-0.1534531,0
Arv1,4.536823288065052,0.16920652372723557,-0.08602664,0
Fam89a,5.640381897271749,0.10632789186484427,-0.92793924,0
2810004N23Rik,8.105692462560771,0.03663917417515627,-0.20855539,0
Gnpat,19.76240298074651,0.0001811131689406279,-0.3142272,-1
Exoc8,1.8459755863949003,0.5010084112349794,-0.13207023,0
Sprtn,1.6635044781851773,0.5383703596124998,-0.1270445,0
Egln1,13.611660350322621,0.003074816588452509,0.048752926,0
Tsnax,37.68616744927906,3.709809116586828e-08,-0.35663095,-1
Disc1,21.3199177884888,8.812998984141292e-05,0.6426043,1
Sipa1l2,1.8829408837376853,0.4935483013227268,0.17448778,0
Map10,0.20973243592952406,0.9275683856702908,0.10115546,0
Ntpcr,1.2766514440973529,0.6229018940607325,-0.3063715,0
Kcnk1,1.6809253174316248,0.5349290469591058,-0.36452386,0
Slc35f3,8.284545804054485,0.03387854816563111,-0.13732179,0
Coa6,6.6616608743440215,0.06871749608605737,-0.5353557,0
Gm26759,6.3444141289026525,0.0788597220055786,-0.58733237,0
Irf2bp2,16.14155483821357,0.0009695023485856833,-0.38627,-1
Tomm20,154.33067949137643,6.390835927586718e-33,-0.80204904,-1
Rbm34,5.038052010622899,0.1374083728459441,-0.092875525,0
Pard3,67.79547658425467,1.8111667272226048e-14,0.1457111,0
Nrp1,21.03650601711594,0.00010056967436165287,-0.16843943,0
Itgb1,92.32656769740261,1.1114910057235467e-19,-0.43695855,-1
2610044O15Rik8,11.774849906587907,0.0071227281877543165,-0.0868184,0
Alkbh8,15.191832031390444,0.0014945555596797004,0.04845794,0
Cwf19l2,26.619687245856987,7.221609622485519e-06,0.16971035,0
Gucy1a2,9.222560269240317,0.022336254317278405,-0.22588949,0
Aasdhppt,12.460145118052795,0.005233147333016293,-0.11382899,0
Kbtbd3,16.902024954579588,0.0006840579268024748,-0.1456393,0
Msantd4,4.817399487250949,0.15093086868570324,-0.31610513,0
Gria4,147.13908852524466,2.232508210230796e-31,0.31117776,1
Dync2h1,15.396687814348246,0.0013650317715215392,0.1500187,0
Dcun1d5,2.3290656104160825,0.4151030590806105,0.01724102,0
Tmem123,25.952968388873185,9.901796794359939e-06,-0.34284556,-1
Birc2,45.25115517104627,9.864821998438905e-10,-0.20166446,0
Yap1,11.46498258562961,0.008197993072718134,1.5592144,0
Trpc6,2.0699532718811153,0.45951539449071405,-0.06402191,0
Pgr,3.8937117321980996,0.22100550161331486,0.65714157,0
Arhgap42,127.73831035223694,3.131742299025041e-27,-1.7159572,-1
Cntn5,235.76962691495285,2.0781751338148652e-50,0.96527094,1
Jrkl,1.899773424853485,0.4904238709412888,0.18016928,0
Ccdc82,15.290922228892134,0.0014290041979611017,0.26782238,0
Maml2,102.21970199529616,8.709717659789002e-22,-0.47481483,-1
Mtmr2,250.7591118394133,1.2546368041757037e-53,-0.34339947,-1
Cep57,1.5965218321219525,0.5512620568099946,0.13185665,0
Fam76b,5.401320756693021,0.11756340831801103,-0.017970046,0
Sesn3,34.12599488794986,2.045743604151438e-07,-0.1928329,0
Endod1,183.53641508086585,3.448606280629387e-39,-0.5820441,-1
Kdm4d,2.643150637161073,0.3654141638952722,-0.1419243,0
Cwc15,16.470385809849635,0.0008330858562523089,-0.25483933,0
Amotl1,19.282234580040594,0.00022629246929030508,-1.4547642,-1
Ankrd49,8.000947574011647,0.03838159952389376,-0.24290384,0
Mre11a,6.146468410414913,0.08581101775945613,0.24337566,0
Panx1,46.1859289251606,6.305911361138997e-10,-2.4463758,-1
Vstm5,6.426659222958617,0.07608510722635112,-0.45989183,0
Med17,1.3708477355628461,0.6008770456334025,-0.07912354,0
4931406C07Rik,8.124416089082661,0.03633654993156785,0.1318331,0
Taf1d,5.722529074246862,0.10261535108882561,0.07171374,0
Cep295,17.616195949951308,0.0004909282526362657,0.19621775,0
Slc36a4,14.76891094275186,0.001811055698310198,0.37111658,0
Fat3,6.934736019139703,0.06113636335179041,-0.032053735,0
Chordc1,26.844328543036646,6.484544141034236e-06,0.18340974,0
Naalad2,5.401651777271983,0.11756340831801103,1.142468,0
Zfp558,0.7708562573825045,0.7548224052077331,0.23212972,0
Zfp317,4.431008090030821,0.17688719914818227,0.10833956,0
Olfr18,3.6268545166591206,0.24612223093568125,-0.38283783,0
Zfp560,5.279345146309187,0.12387129536844453,-0.23087414,0
Zfp26,4.060742794890074,0.20600589607267716,-0.028505912,0
Zfp426,12.3621019600487,0.005469920202794668,-0.10321131,0
Zfp266,24.16824450950704,2.309659754735273e-05,-0.10314666,0
Zfp846,2.784653733623515,0.3456133050465257,-0.04041922,0
Fbxl12os,4.246401470251685,0.19068841467627973,-0.32637432,0
Fbxl12,18.564162127747423,0.0003163593733060042,0.31395584,1
Ubl5,77.35246481382235,1.6897460178411302e-16,-0.9201193,-1
Pin1,33.15982204482031,3.234904363281171e-07,-0.5707571,-1
Olfm2,1.6327115220797646,0.5442253238148241,0.17464276,0
Col5a3,1.1147071558663175,0.6631977755287056,-0.35820466,0
Angptl6,7.836142313098883,0.0412599680815101,-1.1874223,0
Ppan,4.262449857088983,0.18937927324151896,-0.17297234,0
Eif3g,73.33376783043019,1.212649902407884e-15,-1.2324277,-1
Dnmt1,3.446860923838449,0.26469499453482137,0.06807465,0
Mrpl4,12.433769251544424,0.005296287331363509,-0.37755144,0
Icam5,6.870395626285881,0.06290635942923871,-0.1824943,0
Zglp1,0.6867100385182356,0.77923385923286,-0.51069653,0
1700084C06Rik,23.070921279555147,3.869739297812162e-05,-0.6070011,-1
Tyk2,9.584645095966607,0.019021992514147153,-0.114251316,0
Cdc37,25.524244457929143,1.214338858206535e-05,-0.52626777,-1
Pde4a,5.572960663909166,0.10940259407148793,0.11465835,0
Gm16754,0.5893962562071509,0.8092882742871974,0.5693755,0
Keap1,1.2199044122268272,0.6365527219923546,0.121998854,0
S1pr5,134.47860131343043,1.1475954808681104e-28,-0.6419858,-1
Atg4d,6.522894895405839,0.07301558277622494,0.17986234,0
Kri1,1.3134991467970396,0.6143707843388071,-0.06097128,0
Cdkn2d,36.04859074059929,8.155939169048519e-08,-0.93163514,-1
Slc44a2,5.699519572142957,0.10366676904665288,0.28907624,0
Ilf3,11.83158681195258,0.006948897236656172,0.13962488,0
Qtrt1,11.08480138287239,0.009730129698801673,-0.39209023,0
Dnm2,101.71895397562403,1.1144751890965938e-21,-0.25988802,0
Tmed1,44.342593159639776,1.5283625022620512e-09,-1.0186099,-1
AB124611,17.831274553846864,0.0004452307583278424,-0.957256,-1
Carm1,5.7843643729984295,0.10003626086998146,-0.0336675,0
Yipf2,0.7347712271325983,0.7651745252789051,-0.03718667,0
Smarca4,20.247521454941882,0.00014496335891814183,-0.09363618,0
Ldlr,183.76510218059607,3.084545752187406e-39,-0.48658347,-1
Kank2,13.620512518329553,0.0030621936035068018,-0.2567926,0
Dock6,111.43141121567744,9.54985512082808e-24,-1.6756991,-1
Tmem205,53.77839816800261,1.6442093338792658e-11,-0.56409997,-1
Ccdc159,4.1922313501812445,0.19485852434893247,0.48972487,0
Swsap1,3.17271877086315,0.2961943011884661,-0.7257008,0
Rgl3,8.896777343847383,0.025846777675441298,0.8594415,0
Prkcsh,54.154436752307944,1.3684153591787226e-11,-0.5845826,-1
Elavl3,108.41536488068343,4.1835776790462695e-23,-0.114042185,0
Zfp653,0.7961312393716939,0.7483322112292242,0.092033006,0
Gm16845,3.4737554302993923,0.2616613770007277,-0.17015186,0
Ecsit,2.365945262164062,0.4089206534283681,-0.038965117,0
Elof1,26.187922956931004,8.853284222175455e-06,-0.7885832,-1
Pigyl,209.807186729144,7.929807585423187e-45,-1.2008661,-1
Zfp809,50.985996009201614,6.324821663708094e-11,-0.31777444,-1
Zfp810,11.594299817495594,0.007728472055418224,-0.08597361,0
Anln,354.35721498230697,6.115607999510808e-76,0.34299847,1
Rp9,2.6327423730069364,0.3668629706080397,-0.11592583,0
9530077C05Rik,0.9627605208743261,0.702105129964999,0.022999471,0
Gm17545,7.003632375448758,0.05937368870033824,-0.26851565,0
Bbs9,13.577505644602608,0.0031245269525831732,0.030007161,0
Bmper,1.197493131979625,0.6419075021595814,-0.27887338,0
Npsr1,2.6310999667792374,0.36710677319665014,0.26085624,0
Gm10701,93.8452274731922,5.271547322153839e-20,0.5085986,1
Dpy19l1,100.80786507544529,1.740200831573777e-21,0.22990869,0
Herpud2,36.25305124898303,7.38614817166028e-08,-0.039457817,0
Gm29642,14.214669276402427,0.0023334851946571434,-0.27498412,0
Sept7,394.81217144766805,1.1678369072720276e-84,-0.11992627,0
Eepd1,3.0314039001956994,0.31386951362233756,0.18193612,0
B3gat1,47.450394050831676,3.4356737287699766e-10,-0.27041194,0
Glb1l2,46.660642097605674,5.009630492633438e-10,1.1934998,1
Acad8,8.5358178795771,0.030307567317472695,0.08729935,0
Thyn1,0.4887226603382549,0.8396266688431376,-0.018737417,0
Vps26b,0.6913762838795512,0.7776697796747132,-0.0728978,0
Ncapd3,23.348965392646615,3.3969675771309367e-05,-0.22598624,0
Jam3,226.18289000764807,2.4152721022275294e-48,-0.30323958,-1
Igsf9b,163.87935273406944,5.731388566446368e-35,-0.9320727,-1
Opcml,253.2010218837733,3.752967222171703e-54,-0.3821873,-1
Ntm,0.4192981670759178,0.8608249573783476,-0.2347909,0
Snx19,0.9998505407807113,0.6935373699910957,0.14389697,0
Zbtb44,43.017379343900416,2.8884002795482974e-09,0.34108388,1
Aplp2,150.9786661421322,3.3449527658133614e-32,-0.38371646,-1
Prdm10,28.783971330897828,2.593933224676364e-06,0.33178827,1
Nfrkb,21.737111440225657,7.250173822475206e-05,0.27042252,0
Arhgap32,35.36860597857437,1.1301660703275224e-07,0.0076384745,0
7630403G23Rik,1694.6434676792464,0.0,2.358262,1
Kirrel3,158.87735362507777,6.722032085593779e-34,0.04998777,0
Kirrel3os,10.632621581839473,0.011915598640479183,-0.64825845,0
St3gal4,109.94352695017217,1.9826785479577915e-23,0.22030732,0
4930581F22Rik,13.118175057027923,0.003860551610601863,-0.09807628,0
Dcps,21.529793875166934,7.980557592362152e-05,-0.0030809168,0
Tirap,3.5576600680916375,0.253114696349115,-0.1070788,0
Srpr,27.215861616446627,5.446855273543304e-06,-0.2868365,0
Foxred1,5.4691552136622565,0.11425014124537826,-0.17598483,0
Fam118b,13.022667334021449,0.004035163603445935,-0.07330116,0
Rpusd4,4.604608852432964,0.16450561174316608,-0.05527525,0
Cdon,4.456817220493585,0.17482138174348158,-0.03281227,0
Ddx25,10.1008981503797,0.01513765663614242,-0.6268761,0
Pus3,6.124378126722799,0.08661051747868595,-0.35925022,0
Hyls1,5.719843045833282,0.102742892041957,-0.14437155,0
Pate2,4.726609879024469,0.1565221425562993,-0.5188952,0
Chek1,0.4858663918694095,0.8404719528050791,0.22044253,0
Stt3a,0.8496012763332973,0.732999627982705,-0.017276445,0
Gm26787,0.20034949335230173,0.9304685828361385,0.1415409,0
Ei24,9.095090711643518,0.02364187130066487,-0.15413864,0
Fez1,40.717305006289145,8.689093120083918e-09,-0.22422397,0
Pknox2,9.23080166356409,0.022247214230302362,-0.31196755,0
Tmem218,12.216759667034502,0.005845711525601195,-0.70183295,0
Ccdc15,20.346072086013123,0.00013858477809951608,0.29417002,0
Hepacam,16.422260503533643,0.0008514196839318661,-0.07211726,0
Msantd2,12.590574795668175,0.004925575903352222,0.15724793,0
Nrgn,64.49279945978303,9.022238329738613e-14,-0.42037803,-1
Siae,0.9442107825073065,0.7076977896907704,0.24014278,0
Spa17,2.6890339731643085,0.35875056515639386,-0.42250007,0
Tbrg1,9.455294949770382,0.020149951868860462,-0.48082724,0
Vwa5a,17.710812239990197,0.0004702411115099536,-0.060396843,0
Zfp202,6.798726335044267,0.06498029602944354,0.37656686,0
Scn3b,0.7010715615888431,0.7747112004548911,-0.19260882,0
Gramd1b,189.54450966930847,1.786852176687121e-40,0.5464359,1
1700110K17Rik,11.296040497874017,0.008843792981923549,0.95876306,0
Clmp,6.275379875335257,0.08118258452302358,0.5867522,0
Hspa8,762.4020778772948,4.323141805678751e-164,-1.1256555,-1
Crtam,0.04164372745339712,0.9844866367351048,-0.1558287,0
Ubash3b,128.70028449405612,1.9624264297679118e-27,0.25084832,0
1700063D05Rik,244.62036636770455,2.6276054992620964e-52,0.8652956,1
Sorl1,316.51000475469857,8.798110500186255e-68,-0.67099273,-1
Gm16214,10.436898650155026,0.013000507580098403,-0.7742446,0
Sc5d,228.00303021811757,9.790688352519574e-49,-0.9579633,-1
Tbcel,9.787316185567052,0.017415717087213043,0.13855211,0
Grik4,482.8041458052897,1.231035453702482e-103,1.0775161,1
Arhgef12,81.91567926196379,1.8039537934455723e-17,0.1408162,0
Tmem136,1.3427085992395145,0.6074058045123036,0.12213428,0
Oaf,6.257573785374001,0.08178809196130489,2.072346,0
Thy1,19.827054697108203,0.00017573722855434329,-0.66881216,-1
Usp2,19.2139989164421,0.00023346071983373586,0.2807136,0
Rnf26,10.40141885458965,0.013215353761367262,-0.9071475,0
Gm26737,1.1509984498434154,0.6536557345452413,-0.74536735,0
Gm10687,16.004023915149986,0.0010318096327442956,-0.22219338,0
Mcam,73.53307576367156,1.1026831433863137e-15,-0.2710683,0
Cbl,32.83180363175566,3.78523614180471e-07,-0.06548872,0
Nlrx1,2.128187223053317,0.44865855435465823,0.431721,0
Abcg4,0.42757239204864816,0.8584534162901846,-0.35267422,0
Hinfp,1.7888339970258356,0.5125489183876434,-0.077252015,0
C2cd2l,29.43456342222279,1.9088162140728673e-06,-0.58239365,-1
Dpagt1,7.364300875983708,0.0508090180563689,-0.18450901,0
H2afx,41.34440215827712,6.448886937633463e-09,-1.2673084,-1
Hmbs,2.6455849960531768,0.3651338211247906,-0.2557523,0
Vps11,8.699979561487565,0.028172848124859703,-0.08624243,0
Hyou1,8.550945085602743,0.030112163158779865,-0.08484712,0
Slc37a4,8.523097610384626,0.030456485203117414,-0.29327658,0
Trappc4,82.09958231847119,1.6506109923758147e-17,-0.8014902,-1
Rps25,126.05006764130891,7.207839877688293e-27,-0.72390014,-1
Ccdc84,0.44107260477531823,0.8535930677386717,0.19338459,0
Bcl9l,11.223606254200668,0.009128741387662046,0.05054634,0
Ddx6,26.52633808160353,7.538968825377881e-06,0.13540885,0
Phldb1,302.1320209173659,1.09034826538139e-64,-0.24622463,0
Arcn1,9.489882876009371,0.019841941070684842,0.10324186,0
Ift46,62.39520102847628,2.502047602433411e-13,-0.48586905,-1
Tmem25,2.7473472256121787,0.3504486847432096,-0.20413621,0
Kmt2a,43.643049797411585,2.1353117925380267e-09,0.08231572,0
Atp5l,13.37952277456258,0.003422249108731843,-0.32077518,0
Ube4a,2.2867871514893308,0.4214181376911837,0.09479677,0
Mpzl3,0.12552024345698795,0.9563784903021366,-0.18959634,0
Scn2b,3.700872340432169,0.2387603961886682,-0.42872626,0
Scn4b,20.156354799430666,0.00015104890653079768,0.19245191,0
Fxyd6,43.990884283626755,1.8055178812919755e-09,-1.1371397,-1
Fxyd2,10.3119820762002,0.013752991781951262,-1.090742,0
Dscaml1,111.51024717897047,9.211889305769822e-24,0.1267555,0
Cep164,7.829922650771771,0.04136916600050578,0.17672847,0
Bace1,187.01246671633288,6.238006737784961e-40,-0.57744193,-1
Gm16536,4.374328003764985,0.18109679696014558,-0.11124997,0
Rnf214,11.032075242632118,0.00996083814706239,0.031192847,0
Pcsk7,12.371869170290658,0.005447323050770954,-0.051090013,0
Sidt2,3.3411947812096474,0.27642719508689867,0.032303393,0
Pafah1b2,23.626475910515435,2.9856844986925553e-05,-0.07745107,0
