,DEG,pred
Tmprss5,1,1
Sept8,1,2
Dnah2,1,2
Abcg4,1,1
Mlf2,1,1
C2cd2l,1,1
Gm14004,1,1
Ell,1,1
Rragd,1,1
Gadd45gip1,1,1
Rbbp8,1,1
Scarb2,1,1
Utp3,1,0
3010001F23Rik,1,1
Dand5,1,2
Prr7,1,1
Qpctl,1,1
Cage1,1,1
Tmem165,1,1
Gm13936,1,0
Pnmal1,1,1
Tgfbr3l,1,0
Dhx37,1,1
Mlx,1,1
Ptch2,1,1
Atxn1l,1,1
Mrps15,1,1
1700021F05Rik,1,1
Apoe,1,0
Hip1,1,2
Zfp771,1,1
Rab3d,1,1
Dnaja1,1,1
Tox3,1,2
Usf1,1,1
E130102H24Rik,1,1
Rcor2,1,1
Zdhhc4,1,1
Lancl3,1,1
Dync2li1,1,1
Prim1,1,1
Ctdp1,1,1
Bmp2k,1,1
Ccnf,1,1
Tmem219,1,1
Clgn,1,1
Mgat4a,1,1
Mdc1,1,1
Eif4g2,1,1
Rhou,1,1
Nek7,1,1
Gtf3c3,1,1
Zfp157,1,1
Psmd11,1,0
Dpf2,1,1
Grk6,1,1
Nphp3,1,1
AI480526,1,1
Zfp266,1,1
Rad23b,1,1
Etfdh,1,1
Dnajb5,1,0
Zfp839,1,1
Usp10,1,1
Rpa1,1,2
Bmi1,1,1
Lrrc3b,1,1
Copb2,1,1
Rfc3,1,1
Inpp5j,1,1
Snx16,1,1
Hgs,1,1
Mad1l1,1,2
Cln5,1,1
4930422M22Rik,1,1
Wdyhv1,1,1
Fam57a,1,2
Opa3,1,1
Pex16,1,1
Arfgap2,1,1
Tmem232,1,1
Prpf8,1,1
Chmp7,1,1
Wdr41,1,1
Nhp2,1,1
Arhgap4,1,1
Zfp120,1,1
Fam184b,1,1
Pbx4,1,2
Fam32a,1,1
Ado,1,1
Strip1,1,1
Zswim1,1,0
Eif2b1,1,1
Sept6,1,1
Ppp4r1,1,1
Aph1c,1,1
Tmem116,1,1
Rassf5,1,2
Prlr,1,1
Gm21887,1,1
Hes1,1,0
Dpy30,1,1
Colgalt2,1,1
Cspg5,1,1
Nap1l3,1,0
Fhit,1,2
Hsf2,1,1
Cnpy3,1,1
Rrp36,1,1
2700046G09Rik,1,0
Hif1a,1,1
Gpt2,1,1
Vrk2,1,1
Hspa5,1,1
Mthfd2l,1,1
Eif3g,1,1
Lzic,1,1
Pccb,1,2
Lrrc58,1,1
Gm11638,1,1
Zcchc4,1,0
Tmem184b,1,2
Qrsl1,1,1
Sdc2,1,1
Dok3,1,1
4933431E20Rik,1,1
Suco,1,1
Ddx1,1,1
Lmntd1,1,2
Htra2,1,0
Zc3h8,1,1
Wdr18,1,1
4931406C07Rik,1,1
Trim39,1,1
Ccbe1,1,1
Sc5d,1,1
Slc48a1,1,1
Rtcb,1,1
Ptchd4,1,1
Atmin,1,1
Psma5,1,1
Catsperd,1,1
Nnt,1,1
Pitpnc1,1,1
Zfp617,1,1
Taf8,1,1
Galc,1,1
Dusp8,1,1
4930473A02Rik,1,1
Gpsm2,1,1
1700028E10Rik,1,1
Pomt2,1,1
Bsg,1,1
Zscan12,1,1
Jund,1,0
Sema6a,1,1
Tubd1,1,1
Pcsk7,1,1
Ddx59,1,1
Sdf2,1,1
Pcdh1,1,1
Pdgfa,1,1
Pmpca,1,1
Lactb,1,1
Ggcx,1,1
Clu,1,1
Tmem256,1,0
Bpnt1,1,1
Dusp18,1,1
Stmn2,1,1
Gm27253,1,1
Ift80,1,1
Rnf6,1,1
Dhx16,1,1
Fra10ac1,1,1
Gtf2ird2,1,1
Vmn2r57,1,1
Abhd14b,1,1
Lamtor2,1,0
Cfp,1,1
Kcnf1,1,1
Jade2,1,2
B3galnt1,1,1
Zfp707,1,1
B230216N24Rik,1,1
Inha,1,1
Egr4,1,0
Apba3,1,1
Stk16,1,1
Pak1,1,1
Lrrc10b,1,1
Golga7,1,1
Dolpp1,1,1
Necap1,1,1
Cyp2r1,1,1
Sh3bgrl2,1,1
Mrps35,1,1
Mdp1,1,1
Socs6,1,2
Stk35,1,1
Zfp777,1,1
Akr1b3,1,1
Dusp7,1,1
Mterf1a,1,0
Commd4,1,1
Leng8,1,1
Zfp277,1,1
Sri,1,1
Endov,1,1
Rbms2,1,1
Tubg2,1,1
Ndufa6,1,1
Ramp1,1,0
Tmtc1,1,1
Itga6,1,1
Enox2,1,1
Tesk2,1,1
Coasy,1,0
Top2b,1,1
Txnrd1,1,1
Trip4,1,1
Stx16,1,1
Zfp420,1,1
Dcbld2,1,1
Smc4,1,1
Dtx2,1,1
Slc25a42,1,1
Tmem214,1,1
Tmed1,1,0
Dcdc2b,1,1
Cops7b,1,1
Zfp87,1,1
Dnaja3,1,2
Twf1,1,1
Use1,1,0
Atp6ap2,1,1
Gosr1,1,1
Gfra4,1,0
Pomp,1,1
Optn,1,2
Slc25a19,1,1
Rdh14,1,0
Jkamp,1,1
Ism1,1,0
Tug1,1,1
Guk1,1,1
Tnfrsf25,1,1
Zfp746,1,1
Ppp1cc,1,1
Mef2c,1,1
Oscp1,1,1
Higd1a,1,1
Gm11867,1,0
Nadk2,1,1
Zfp324,1,1
Mcur1,1,1
Slc45a1,1,1
Rnf34,1,1
Cep57l1,1,1
Ndufaf3,1,0
Cfap20,1,1
Ptprf,1,2
Eno2,1,1
Notch2,1,1
Ranbp6,1,0
Elmod3,1,1
Acsl3,1,0
Gng10,1,1
Arl4a,1,1
Churc1,1,1
Zfp82,1,1
Gm17354,1,0
Tcof1,1,1
Pitpnb,1,2
Mblac2,1,1
Ctnnbip1,1,2
Mapk9,1,1
Plekho1,1,1
Mrpl33,1,2
Abcf3,1,1
Tjp2,1,1
Abca2,1,1
Ssr4,1,0
Pdrg1,1,1
Ube2e1,1,1
Gsn,1,1
Ggh,1,1
Cflar,1,1
Dnhd1,1,1
Zcchc9,1,1
Cep83os,1,1
Pex13,1,1
1810034E14Rik,1,1
Jph3,1,1
Jade1,1,1
Tgoln1,1,1
Zdhhc16,1,1
Zbtb21,1,1
Carm1,1,2
Iars2,1,1
Aldh9a1,1,1
Itpkb,1,1
Txn1,1,1
Rwdd1,1,1
Gm26861,1,0
Rab24,1,0
Zfp326,1,1
Ppargc1a,1,1
Cbfb,1,1
Pithd1,1,1
Slc6a15,1,1
Clcc1,1,1
Fam228b,1,1
Fibp,1,1
Vhl,1,1
Me2,1,1
Nup37,1,1
Casp9,1,1
Psenen,1,0
Fads2,1,1
Ccdc39,1,1
Ddx39,1,1
Wdr66,1,2
Zfp90,1,1
Mycbp,1,1
Ttyh1,1,1
Gm1673,1,0
Romo1,1,0
Hykk,1,1
Zfp72,1,1
Srsf12,1,1
Cenpv,1,1
Fgfbp3,1,0
Aptx,1,1
Syngr3,1,1
Wdr5,1,1
Zfr2,1,1
Tshz2,1,2
Atxn7l2,1,1
Col22a1,1,2
Neurod1,1,0
Zfp956,1,1
Tmcc2,1,1
Gm28153,1,0
Scyl1,1,1
Sec24c,1,1
Pianp,1,1
2810021J22Rik,1,1
2510002D24Rik,1,0
Uap1,1,1
Mfn1,1,1
Thoc5,1,1
Zfp938,1,1
Nmnat3,1,2
Zfand2a,1,1
Sf3a2,1,1
Zfp426,1,1
Asphd2,1,1
Ythdf2,1,1
Mfsd6,1,1
Cnih4,1,2
Pgap2,1,1
Slitrk3,1,1
Gm16263,1,1
Galk2,1,1
Itgb3bp,1,1
Pnma2,1,1
Kcna2,1,1
Icmt,1,1
Zfp410,1,1
Nars,1,1
Cndp2,1,1
Tle2,1,1
Mapk7,1,1
Adcyap1r1,1,1
D2hgdh,1,1
Mrpl12,1,1
Lysmd2,1,1
Mrrf,1,1
Dhx40,1,1
Cbx6,1,1
Gm3448,1,2
Zfp143,1,1
Cda,1,1
Glis1,1,2
Plbd2,1,1
Inip,1,1
Pcdhb22,1,1
Tpcn2,1,1
Bora,1,1
Numbl,1,2
Gm5577,1,1
Nudt9,1,1
Gm15892,1,1
Fam149b,1,1
Zfp760,1,1
Rpl31,1,0
Neu1,1,1
Slc25a20,1,1
Pex3,1,1
Cdo1,1,1
Poldip3,1,1
Slc37a1,1,2
Heca,1,1
Gcnt2,1,2
8430429K09Rik,1,1
Arl13b,1,1
Foxo3,1,1
Kmt2d,1,1
Col6a1,1,1
Tmem201,1,1
Gm16272,1,1
Urb2,1,1
Dcaf12,1,1
Gm20387,1,1
Gm13483,1,1
Rilpl2,1,1
Rwdd3,1,1
Vta1,1,1
Btg1,1,1
Osgep,1,1
Zdhhc5,1,1
Rnf19b,1,1
Asic1,1,1
Chrnb2,1,1
Ppp1r14b,1,0
Dnajc12,1,1
Sycp2,1,1
Snap29,1,1
Tmem9,1,1
Lasp1,1,2
Fkbp4,1,1
Commd7,1,1
Ppa1,1,1
Trps1,1,1
Zfp513,1,0
Rgs20,1,1
Zcchc3,1,1
Parp2,1,1
Aida,1,1
Pwwp2b,1,1
Calu,1,1
5430403G16Rik,1,1
Tpgs2,1,0
Mkrn2,1,1
Sumf2,1,1
Slc35b1,1,1
Gm26953,1,1
Mrps21,1,1
Cr1l,1,1
Bhlhb9,1,1
Get4,1,1
Poc5,1,1
Ndufb6,1,1
Gm4673,1,1
Parn,1,1
Nr1d1,1,1
Zfp566,1,1
C2cd2,1,1
Elmo1,1,2
Zfp174,1,1
Arrb2,1,1
Mtmr4,1,1
Crhr1,1,1
Pcolce2,1,1
Tor1a,1,1
Aup1,1,0
Slc35a3,1,1
Cwc22,1,2
Hsdl2,1,1
Pcdhgc4,1,2
Tmem132e,1,1
Xxylt1,1,1
Ssr1,1,1
Slc11a2,1,1
Gm2694,1,0
Msantd3,1,1
Ccdc106,1,1
4930432K21Rik,1,1
Gabarap,1,0
Rgs2,1,0
Itga7,1,1
Mthfd1l,1,2
Ddrgk1,1,1
Phyh,1,1
Laptm4a,1,1
Asrgl1,1,1
Dtd2,1,1
Ptges2,1,1
Tmem70,1,1
Dpp3,1,1
Fosl2,1,1
Dnttip2,1,1
Pdia4,1,1
Tmed9,1,1
Rab2b,1,1
Slc18b1,1,1
Ing2,1,1
Rpa3,1,0
Acsl5,1,1
Dnajb11,1,1
Twist2,1,2
Arl2,1,1
Ddx4,1,1
Mzf1,1,1
Nicn1,1,1
Mgat4b,1,1
Adal,1,1
Fbxo9,1,1
Pggt1b,1,1
Pomt1,1,1
Tkt,1,1
Bcat1,1,1
Cyp2u1,1,1
Klhl12,1,1
2010315B03Rik,1,1
Tmem29,1,2
Cttnbp2nl,1,1
Phf23,1,0
Rhobtb3,1,1
Hadhb,1,1
AU022252,1,1
Atp5a1,1,1
Hspd1,1,1
Rhbdl1,1,1
Fbxo22,1,1
Tpra1,1,1
Gk5,1,1
Hells,1,1
Zfp787,1,1
Mgat1,1,1
Pomk,1,1
Btbd2,1,1
Slc15a4,1,1
St6galnac6,1,1
Paip2b,1,1
Chmp4b,1,2
Eif3a,1,1
Morn2,1,1
Wdr90,1,1
Trp53bp2,1,1
Mrpl51,1,0
Nupl2,1,1
Mtmr2,1,1
Stk38l,1,1
Clptm1l,1,1
Smc1a,1,2
Armc6,1,1
Ssb,1,1
Prpf19,1,1
Dnajc2,1,1
4930578M01Rik,1,1
AW146154,1,1
Rpp21,1,0
Nfe2l1,1,1
Rabggta,1,1
Gm11767,1,1
Ctsz,1,1
Mbip,1,1
Tfg,1,1
Phkb,1,2
Fbxw2,1,1
Stx3,1,1
Zrsr2,1,1
Ptpn21,1,1
Mdm1,1,1
Kifc3,1,1
Wdr34,1,1
Hsdl1,1,1
Snrpe,1,1
Pdss1,1,1
Sypl,1,1
Arntl2,1,1
Psmd8,1,1
Ndufs8,1,1
Psmg4,1,1
Phka1,1,1
Vps35,1,1
Zfp874b,1,1
Fbxo7,1,1
Blvra,1,1
Grin1os,1,1
Acr,1,1
Asah2,1,1
Bnip3l,1,1
Dusp3,1,1
Strap,1,1
Sdcbp,1,1
Sept10,1,1
Zfp507,1,1
0610040B10Rik,1,1
Arl8b,1,1
Shc1,1,1
Coq9,1,1
Pkd2,1,1
Zfp964,1,1
Osgin2,1,1
Zfp511,1,1
Bcl7c,1,2
Phyhipl,1,1
Mknk1,1,2
Pex26,1,1
Nudc,1,1
Smad7,1,0
Zfp85,1,1
Mtx1,1,1
Trappc6a,1,1
Ephb1,1,1
Slc39a11,1,0
Znhit3,1,1
Rmdn2,1,1
Malt1,1,1
Tcea2,1,1
Gsta4,1,1
Sntg2,1,1
Tunar,1,1
Cep44,1,1
Abca4,1,1
Vps51,1,1
Cggbp1,1,1
Cep135,1,1
Cog7,1,1
Ier5l,1,0
Patl1,1,1
Ptrhd1,1,1
A730081D07Rik,1,1
Spint2,1,1
Scd2,1,1
Zbed3,1,1
2310026I22Rik,1,1
Aar2,1,1
Cops7a,1,1
Faim,1,1
B230369F24Rik,1,1
Derl1,1,1
Apc2,1,1
Zfp414,1,1
Fancm,1,1
Gm15564,1,1
Set,1,1
Hadha,1,1
Pak1ip1,1,1
Ets2,1,1
Tut1,1,1
Them4,1,1
Nacc1,1,2
Grk5,1,1
Me1,1,1
Tmem132a,1,1
Smarcd1,1,1
Lca5l,1,1
Nek4,1,1
Fam53a,1,1
Swi5,1,1
Stk11,1,1
Rell2,1,0
Slc4a3,1,1
Aip,1,1
Pold3,1,1
Alyref,1,1
Sox8,1,1
Rab39b,1,1
Stk32c,1,2
Vamp3,1,1
Kdelr2,1,1
Slc25a51,1,1
Sf3a1,1,1
Bdh1,1,1
Med23,1,1
Ola1,1,1
Sec63,1,1
Ppil4,1,1
Eif2d,1,1
Ints9,1,2
Pptc7,1,1
Exosc1,1,1
Usp49,1,1
Mpnd,1,1
Kcnk12,1,1
Txn2,1,1
Dbi,1,1
Mpp1,1,1
Lix1,1,2
Tmtc4,1,1
Orc6,1,1
Rnaseh2c,1,1
Lonp1,1,1
4930432B10Rik,1,1
Eogt,1,1
Eya1,1,1
Letmd1,1,1
Arhgap20,1,0
Mettl25,1,1
4930594M22Rik,1,1
Pqbp1,1,0
Pgd,1,1
Rnf167,1,1
Pld2,1,1
Tefm,1,1
Mthfs,1,1
Pfdn4,1,1
Zfp35,1,1
Gm14507,1,1
Isoc2b,1,2
Iscu,1,1
Mrpl27,1,1
Sar1a,1,1
Gpr27,1,0
Klhl18,1,2
Ndufb3,1,1
Wdr44,1,1
Pigt,1,1
Fbxl16,1,1
Adsl,1,2
Tnks1bp1,1,1
Gm17382,1,1
Gan,1,1
Celsr2,1,1
Ddb2,1,1
Tspyl2,1,0
Pex2,1,1
Ddx19b,1,1
Galnt10,1,1
Fam160b1,1,1
Qsox2,1,1
Atp6v0e2,1,0
Ccdc122,1,1
Gm5141,1,1
Pdk3,1,1
Itpa,1,1
Zfp882,1,1
Tmub2,1,1
Rbl2,1,1
Fam210a,1,1
Hus1,1,1
Msh2,1,1
Clcn1,1,1
Zfp46,1,1
Slc39a2,1,0
Sh3bp4,1,1
Kcnj12,1,2
Gramd2,1,2
Pcbp1,1,0
Polr2b,1,1
Ccnd2,1,2
Gm12367,1,1
Ngdn,1,1
Lyrm9,1,1
Med1,1,1
Pmpcb,1,1
Ccdc84,1,1
Paqr8,1,1
AV039307,1,1
Rab9b,1,1
Slc22a14,1,2
Kbtbd2,1,1
Lsm12,1,1
Tubgcp3,1,1
Atp1b2,1,1
Mettl24,1,1
E130304I02Rik,1,1
Arhgap22,1,1
Hfm1,1,1
Gm9947,1,1
Fuca2,1,1
B3gntl1,1,2
Plagl2,1,1
N6amt1,1,1
Fancc,1,2
Fdxacb1,1,1
Rgma,1,0
Rrp1b,1,1
2310009B15Rik,1,1
Lmbr1l,1,1
BC029722,1,0
Bag6,1,1
Zfp131,1,1
Osgepl1,1,1
Greb1l,1,2
Rtn4r,1,1
Extl2,1,0
Mospd1,1,1
Slc25a16,1,1
B9d1,1,1
Eif1ad,1,1
Isy1,1,1
Pcbd2,1,2
Dnah7c,1,1
4933423P22Rik,1,1
Pramef8,1,1
Rgsl1,1,1
Zfp202,1,1
Pced1a,1,1
Chchd1,1,0
Syvn1,1,1
Zfp442,1,1
Zdhhc24,1,1
6530401F13Rik,1,1
Tubgcp4,1,2
C1galt1c1,1,0
Cgrrf1,1,1
Prpsap2,1,1
Tyw5,1,1
Gltp,1,1
Trpv2,1,1
Trim71,1,1
Mtrf1,1,1
Prkd2,1,1
Naa25,1,2
Gosr2,1,1
Ddx27,1,1
Samd4,1,2
Marcks,1,1
Gucd1,1,1
B4galt7,1,1
Mrpl48,1,1
Ppm1k,1,1
Impdh1,1,1
Chst15,1,1
Arhgap31,1,2
Clcn6,1,1
Rdh13,1,1
Gng13,1,1
Asb8,1,1
Dek,1,1
9130019P16Rik,1,1
Ganc,1,1
Commd2,1,1
1700019A02Rik,1,1
Pmepa1,1,1
Acad8,1,1
Got1,1,1
Ndufa7,1,1
Serpinb6a,1,1
Eif1ax,1,1
Stk33,1,2
Pdcd5,1,1
Ccdc162,1,0
4930430F08Rik,1,1
Fcf1,1,1
Psmd6,1,1
Vrk3,1,1
Efhd2,1,1
Slc37a4,1,1
Jagn1,1,1
Yrdc,1,1
Lmnb1,1,1
Kdm1b,1,2
Fam189b,1,1
Aplf,1,1
Spata2,1,1
Rad18,1,2
Aldh18a1,1,2
Nuak1,1,0
Mzt2,1,1
Snrk,1,1
Gm14403,1,1
Psma2,1,1
Knop1,1,1
Vrk1,1,1
Rars,1,1
Tssc4,1,0
Usp21,1,0
Eif2b2,1,1
Yipf4,1,1
Rbm48,1,1
Ggct,1,1
Gm13562,1,1
Gm3696,1,1
Herpud1,1,1
Exog,1,1
Zfp948,1,1
Zfp428,1,1
Ipmk,1,2
Med19,1,1
Bckdk,1,1
Ero1l,1,1
Prrt3,1,1
Acat2,1,1
Pate2,1,1
Senp3,1,1
Mrpl1,1,1
Dhps,1,0
Rpl7l1,1,1
Ilkap,1,1
Srp68,1,1
Chd1l,1,1
Psmd7,1,1
Ctbp2,1,2
6430590A07Rik,1,1
Kremen1,1,2
Reln,1,2
Cetn3,1,1
Atp6v0a4,1,1
Sms,1,1
Hps5,1,1
Actr5,1,1
Foxred1,1,1
B930095G15Rik,1,1
A530017D24Rik,1,1
Map1s,1,1
Armcx2,1,2
Slc12a8,1,1
2610008E11Rik,1,1
Pnmal2,1,1
Hmgn2,1,0
Phf2,1,2
Rdx,1,1
Zfp239,1,1
Atpaf2,1,1
Polr1d,1,1
Mtap,1,1
Hpcal4,1,1
Cipc,1,1
Ccdc62,1,2
Zfp930,1,1
Dcx,1,1
Rrp9,1,1
Eif3k,1,1
Bace2,1,1
Med31,1,0
Hnmt,1,1
A330093E20Rik,1,1
Trp53,1,1
Sft2d3,1,0
Lca5,1,1
Lpxn,1,1
Actr8,1,1
Klhl42,1,1
Rab4b,1,1
Tiprl,1,1
Mrpl37,1,1
Gnai3,1,1
Ears2,1,1
Gstcd,1,1
Gnpda2,1,1
Zfp335,1,1
1110032A03Rik,1,1
Ar,1,1
Zdhhc15,1,1
Ccar2,1,1
Ppat,1,1
Gpatch2l,1,1
Pex19,1,1
Isg20l2,1,1
Mboat7,1,1
Usp5,1,2
Homer3,1,1
Tmem8b,1,1
Stambp,1,1
Akt1,1,1
Psma1,1,1
2510039O18Rik,1,1
Cds2,1,1
Gm12905,1,1
Hsd17b12,1,1
Unc50,1,1
Arhgef33,1,2
Gcdh,1,1
B3gat2,1,1
Ap4m1,1,1
Zfp799,1,1
Idh3a,1,1
Pcyox1l,1,1
5430402O13Rik,1,1
Mir22hg,1,1
Orai1,1,1
Ccdc82,1,2
Gpd2,1,1
Mrps10,1,1
Tdp2,1,1
Slc9a6,1,1
Slc10a7,1,2
Ethe1,1,1
Tro,1,1
Sgcb,1,0
Ptpmt1,1,1
Paics,1,1
Dctd,1,1
Lgalsl,1,1
Gm15513,1,0
Sfxn5,1,1
Tmc7,1,1
Golph3l,1,1
Hivep1,1,2
2310057M21Rik,1,1
Zc3h4,1,1
Pnck,1,0
Poglut1,1,1
Anp32e,1,1
9430091E24Rik,1,1
Zcchc2,1,1
Ankrd13b,1,1
Prmt2,1,1
Nr2f2,1,1
Dusp23,1,0
Dok7,1,1
Rdh10,1,1
Slc22a17,1,1
Nr2c2ap,1,1
Csnk2b,1,1
Hnrnpd,1,1
Crebl2,1,1
Gm16973,1,1
Psma6,1,1
Acot6,1,1
Gne,1,2
Kifc5b,1,1
Rint1,1,1
Fam229b,1,1
Elovl1,1,1
Coro1a,1,1
Tmem209,1,1
Gm11266,1,1
Cdh4,1,2
Agbl5,1,1
Zbtb37,1,1
Chrac1,1,1
Sema3a,1,2
Gm8098,1,1
Bzw1,1,1
Mob1a,1,1
1700123M08Rik,1,1
Chst10,1,1
Ppp1ca,1,1
Nbn,1,1
Dgcr6,1,1
Denr,1,1
Tsen34,1,1
Hspbap1,1,1
2310014F06Rik,1,1
Afap1,1,1
Setdb2,1,1
Etv6,1,2
Otub1,1,1
Tmem11,1,1
Tmed4,1,1
Arv1,1,1
Glis3,1,2
G2e3,1,1
Tram1,1,1
Fech,1,1
2610044O15Rik8,1,1
Mpzl3,1,1
Lancl2,1,1
Igdcc3,1,1
Kctd9,1,1
4930570G19Rik,1,1
Pdzrn3,1,1
Gm7854,1,1
1700030K09Rik,1,1
Kansl3,1,1
Mcat,1,1
Pcdhb21,1,1
Npdc1,1,1
Surf4,1,1
Slc41a2,1,2
Zfp606,1,1
Mrps5,1,1
Pola2,1,1
Zmat3,1,1
Twsg1,1,1
3830408C21Rik,1,1
Mthfr,1,1
Stradb,1,1
Papss1,1,1
Syne2,1,1
B230354K17Rik,1,1
Slc39a9,1,1
Omg,1,0
Glmn,1,1
Pcdhb16,1,1
U2af2,1,1
Bub3,1,1
2310039H08Rik,1,1
Cep128,1,1
Magoh,1,1
Pank1,1,1
Arhgap15,1,0
Zfpl1,1,1
4833420G17Rik,1,1
Arid3a,1,1
Abcb7,1,1
Cenpp,1,1
Htr7,1,1
Exosc7,1,1
Clybl,1,2
Slc22a15,1,1
Hmces,1,1
Lsm3,1,1
Myo1e,1,2
Slc9a1,1,2
Ndufs4,1,1
Col19a1,1,1
Agbl1,1,2
Ppie,1,1
Daxx,1,1
Cops5,1,1
Hcn3,1,1
Rad23a,1,1
Zc3h3,1,1
Tceal5,1,0
Zfyve19,1,1
Nudcd2,1,1
Lpl,1,0
Adam19,1,1
Hps4,1,1
Ip6k2,1,1
Msantd4,1,1
Mtfr1l,1,1
Pwp1,1,1
Oxa1l,1,1
2900076A07Rik,1,1
Cat,1,0
Tor2a,1,1
Dnajc30,1,0
Wnt9a,1,1
Mettl5,1,1
Champ1,1,1
Elmsan1,1,1
Ivd,1,1
Brd1,1,1
Smndc1,1,1
Hmgn3,1,1
Ccnyl1,1,1
Dbpht2,1,1
Ttc7,1,1
Fam3c,1,1
Abca1,1,1
Kat8,1,1
Rsl1d1,1,1
Got2,1,1
Bean1,1,1
Zwilch,1,1
Cd2bp2,1,0
1700029J07Rik,1,1
Mpdu1,1,1
C1d,1,1
Ssh3,1,1
Radil,1,1
Ptgr2,1,1
Dock11,1,2
Gm29069,1,0
Eapp,1,1
Slc25a27,1,1
Fkrp,1,1
Snhg5,1,0
Alg10b,1,1
Ly6e,1,1
Txndc9,1,1
Zfp689,1,1
Ndufa2,1,0
Pank3,1,0
Taf4b,1,1
Ccdc34,1,1
Rasl10b,1,1
Mfsd1,1,1
Dmap1,1,1
Tbl2,1,1
Sdr39u1,1,0
Hagh,1,1
Sec13,1,1
Igbp1,1,1
Taf3,1,1
Exosc4,1,0
Hs3st5,1,1
Bcas2,1,1
Morn4,1,1
Wdr92,1,1
Dcun1d3,1,1
Gm26549,1,1
2310011J03Rik,1,0
Trappc2l,1,1
Aimp1,1,1
Ube2ql1,1,1
Atg101,1,1
Rdh11,1,1
Os9,1,2
Gm29170,1,0
Shroom4,1,1
Gatb,1,1
Mrpl42,1,1
Sdhd,1,1
Disp2,1,1
Bud31,1,1
Igflr1,1,1
Cdh9,1,1
Polr3e,1,1
A830036E02Rik,1,1
Acp2,1,1
Csrnp2,1,1
Atg4d,1,1
Exosc3,1,1
Galnt1,1,1
Tm9sf1,1,1
Kdm1a,1,2
D430019H16Rik,1,2
Manea,1,1
Lnx2,1,2
Nefm,1,1
Crcp,1,1
Gm26542,1,1
Sap30l,1,1
4833439L19Rik,1,1
Lima1,1,1
Nova1,1,1
Pdap1,1,1
Ccdc138,1,1
Anapc11,1,1
Gm14393,1,1
Gpr180,1,1
Zfp518a,1,1
Scn4b,1,1
5430405H02Rik,1,2
Dusp14,1,1
Meis3,1,1
Llgl1,1,1
B3gat3,1,1
Mrps28,1,1
Nmnat1,1,1
Tcf3,1,1
Zfp574,1,1
Sumo1,1,1
Erich6,1,1
Myo1b,1,1
Bace1,1,1
Wdr83os,1,0
Rft1,1,1
5730409E04Rik,1,1
Slc6a8,1,1
Ntn1,1,2
Neil1,1,1
Cutc,1,1
Gabpa,1,1
Klhl5,1,1
Fam199x,1,1
Eps8,1,1
Gng4,1,1
Pja1,1,1
Tprgl,1,1
Bod1,1,1
Pole4,1,0
Tfpt,1,1
Zfp273,1,1
Tbc1d4,1,0
Cd302,1,1
Ccdc107,1,0
Rad51c,1,1
Rragc,1,1
U2af1l4,1,1
Timm17a,1,1
Rbm19,1,1
Lrrtm1,1,1
C330018D20Rik,1,1
Taf1c,1,1
Jmjd6,1,1
Spred3,1,1
Ercc3,1,1
Pcid2,1,1
Sigmar1,1,1
Gid8,1,1
Gm28154,1,0
Fam168b,1,1
Senp8,1,1
Mettl9,1,1
Gm10406,1,1
Cacfd1,1,1
Rhbdd3,1,1
Arhgap24,1,2
Timp2,1,2
Sco2,1,0
Eif5,1,1
P2rx7,1,2
Anxa11,1,1
Ubfd1,1,1
Oser1,1,1
Snx2,1,1
Eif3f,1,1
Tagln3,1,1
Zfp738,1,0
Mocs1,1,1
Ddx54,1,1
Hnrnph2,1,1
Rbm7,1,1
Nipsnap3b,1,1
Il34,1,2
Suclg1,1,1
Ptov1,1,1
Tmem38a,1,1
Gpatch3,1,1
Atxn7l3,1,1
Rbm22,1,1
Nptxr,1,1
Gtf2e1,1,1
Abhd10,1,1
Arl6ip4,1,0
Polr3d,1,0
Pop5,1,1
Gm26782,1,1
Pvr,1,1
E130308A19Rik,1,1
2210016L21Rik,1,1
Rp9,1,1
Atf4,1,0
Tfb2m,1,1
Srebf1,1,2
Dnajc25,1,1
Nhlrc3,1,1
Smarcb1,1,1
Tsg101,1,1
Ezh2,1,1
Gm14326,1,1
Gm16066,1,1
Osbpl5,1,1
Hint3,1,1
Pnpt1,1,1
Mid2,1,1
Ppp2r5b,1,1
Hccs,1,1
Mcfd2,1,1
Sgta,1,1
Slc36a1,1,1
Itga3,1,2
Tmbim6,1,1
C230037L18Rik,1,1
Snupn,1,1
Nfatc2ip,1,1
Slc35a4,1,0
Oxnad1,1,1
Pex6,1,1
Ndufa12,1,1
Kmt2b,1,1
Tet2,1,1
Dapk3,1,1
Emx2os,1,1
Plrg1,1,1
Bpgm,1,1
Lin54,1,1
Pnkp,1,0
Kazn,1,1
Fbxo28,1,1
Zfp2,1,1
Rab8a,1,1
Ncoa4,1,1
B230217O12Rik,1,1
Dlk2,1,1
Nme4,1,1
Poln,1,2
Tmem251,1,0
Pigc,1,0
Pcyt1a,1,1
Zfp763,1,2
Polr2j,1,1
Airn,1,1
Slc39a13,1,1
2410002F23Rik,1,1
Thnsl1,1,1
Glrx5,1,1
1110019D14Rik,1,1
Timm50,1,1
Chmp2b,1,1
Elovl2,1,1
Gpr137,1,1
Eif3e,1,1
Cenpo,1,1
Cebpb,1,1
Ppm1b,1,1
Ppp2r3c,1,1
Sap30bp,1,1
Amer1,1,1
Tppp,1,1
Pim2,1,1
Dexi,1,2
Cpsf1,1,1
Ptcd1,1,1
