cell_type,gene,DEG,pred,dmr,mcg_genebody,mch_genebody,atac,hic_loop,hic_abc_dmr,hic_abc_peak
Astro-TE_NN,Inpp4b,1,1,0.03903349,0.13028695,0.076794006,0.5962693,0.12435562,0.006504684,0.026755983
Astro-TE_NN,Gm973,1,1,0.22806665,0.16906597,0.10701752,0.20851061,0.19687065,0.01861467,0.07185392
Astro-TE_NN,2210408F21Rik,1,1,0.2993151,0.13474502,0.075299315,0.105426304,0.120463826,0.23221906,0.032531444
Astro-TE_NN,Emc3,-1,0,0.054885592,0.17605893,0.1462806,0.041393794,0.12975697,0.28205934,0.16956483
Astro-TE_NN,Sat1,-1,-1,0.0009007195,0.0012362172,0.0003983121,0.0017542045,0.0001642241,7.976113e-05,0.9954666
Astro-TE_NN,Scel,-1,0,0.06916451,0.24044593,0.17487696,0.22125335,0.19311655,0.03135489,0.0697878
Astro-TE_NN,Pcdh9,1,1,0.34641325,0.07390049,0.039051387,0.4362951,0.08527798,0.0052734544,0.013788348
Astro-TE_NN,Spon1,1,1,0.11966544,0.06072744,0.02840938,0.69499683,0.07311272,0.0071864184,0.015901865
Astro-TE_NN,Ndrg2,-1,-1,0.011320362,0.06467056,0.032673687,0.0038715117,0.011794361,0.8424526,0.033216894
Astro-TE_NN,Mt2,-1,-1,0.00015785734,0.0013067448,0.00063160073,0.00045885777,0.00042582687,7.987913e-05,0.9969393
