cell_type,gene,DEG,pred,dmr,mcg_genebody,mch_genebody,atac,hic_loop,hic_abc_dmr,hic_abc_peak
CA3_Glut,Tnip2,1,1,0.04958022,0.061191708,0.052785434,0.15173924,0.44365823,0.15235063,0.08869455
CA3_Glut,Tbc1d17,1,1,0.006086296,0.0414082,0.005706346,0.91019475,0.0059683486,0.019835308,0.010800663
CA3_Glut,Actr10,1,1,0.08764597,0.13152695,0.060770392,0.20893395,0.054459684,0.30804902,0.14861408
CA3_Glut,Psmc3,1,1,0.03752831,0.065009184,0.02644138,0.35000938,0.33966252,0.118918136,0.062431168
CA3_Glut,Map3k10,1,1,0.5683211,0.121625505,0.016814992,0.17203431,0.027128426,0.06052098,0.03355457
CA3_Glut,Dcaf15,1,1,0.007174878,0.008412978,0.0061484566,0.31389084,0.62989324,0.022342049,0.01213755
CA3_Glut,Smc5,1,1,0.09354277,0.11330935,0.064040296,0.10172984,0.124344975,0.35233587,0.15069687
CA3_Glut,Slc9a2,-1,0,0.015731327,0.026770743,0.8473387,0.0057558636,0.0084501095,0.07031432,0.025638884
CA3_Glut,Trp53bp1,1,1,0.37061116,0.044854417,0.021701269,0.017319264,0.4295123,0.076028675,0.039972905
CA3_Glut,Spg7,1,1,0.042664338,0.05854621,0.034782473,0.38226947,0.2602238,0.14853106,0.07298259
CA3_Glut,Tbc1d13,1,1,0.63563967,0.03394468,0.037633855,0.12970227,0.037071336,0.08001338,0.045994725
CA3_Glut,Cables2,1,1,0.022870263,0.30821082,0.28361115,0.24966133,0.028027069,0.06771394,0.0399054
CA3_Glut,Prkdc,1,1,0.09154777,0.100750834,0.070541784,0.2302026,0.04333304,0.3150723,0.14855176
CA3_Glut,Trak1,-1,-1,0.16589375,0.059118066,0.6911538,0.007306698,0.016194392,0.042005777,0.018327493
CA3_Glut,Pus7,1,1,0.07809811,0.1085744,0.061235372,0.07284203,0.28488916,0.26986027,0.12450065
CA3_Glut,Zdhhc8,1,1,0.0012305751,0.0020022695,0.00086161314,0.012074144,0.977683,0.003966419,0.0021820662
CA3_Glut,Ei24,1,1,0.07248164,0.08738814,0.07716568,0.34992018,0.061400607,0.23093432,0.1207094
CA3_Glut,Trim46,1,1,0.45015877,0.031231137,0.014669557,0.07274613,0.3659514,0.041607823,0.02363515
CA3_Glut,Gtpbp2,1,1,0.026402378,0.03426299,0.16007596,0.487871,0.16173862,0.08573284,0.043916292
CA3_Glut,Fstl5,-1,-1,0.24015318,0.015106132,0.7152506,0.0019893646,0.0041371393,0.0046602758,0.018703317
CA3_Glut,Rab12,1,1,0.037368264,0.12550674,0.5574641,0.06340986,0.026842032,0.13046037,0.05894866
CA3_Glut,Tmem259,1,1,0.221199,0.013734003,0.1750806,0.4737025,0.060742423,0.03533297,0.020208472
CA3_Glut,Dnajc17,1,1,0.5648945,0.06798561,0.026595507,0.04267739,0.07382265,0.15470916,0.06931507
CA3_Glut,Rfx7,1,1,0.6079543,0.023090355,0.045892593,0.018562533,0.20489913,0.06766073,0.031940393
CA3_Glut,Gas7,1,1,0.8233125,0.04048659,0.022460435,0.008531485,0.04977566,0.010936971,0.044496264
CA3_Glut,Actl6b,1,1,0.5006658,0.032097,0.025315331,0.17644775,0.14369676,0.07940459,0.042372704
CA3_Glut,Snapc4,1,1,0.043420453,0.044699993,0.040834617,0.58396465,0.06246369,0.14751664,0.07709997
CA3_Glut,Dhx57,1,1,0.29359922,0.047563035,0.4846489,0.02402832,0.056043066,0.06459063,0.029526778
CA3_Glut,Pabpc4,1,1,0.049360987,0.061078385,0.04304615,0.07203781,0.5145652,0.17922947,0.08068202
CA3_Glut,Pabpn1,1,1,0.0027434004,0.007083931,0.0015697618,0.6871494,0.2875379,0.008827894,0.005087724
CA3_Glut,Exosc10,1,1,0.0348898,0.034622412,0.030380605,0.33349484,0.39175728,0.11024118,0.064613804
CA3_Glut,Ubr4,1,1,0.046388377,0.054471668,0.037890885,0.037746493,0.58289576,0.16877185,0.07183497
CA3_Glut,Sema4d,1,1,0.077345975,0.09478776,0.06816313,0.040755313,0.3078377,0.26898128,0.14212881
CA3_Glut,Kcnd3,1,1,0.85716236,0.03260801,0.014697794,0.0066753672,0.03978715,0.009583609,0.03948578
CA3_Glut,Txlna,1,1,0.030875761,0.057459313,0.030619204,0.67094773,0.0377526,0.11720467,0.055140674
CA3_Glut,Lzts3,1,1,0.3388158,0.05972623,0.019134538,0.16907868,0.26708528,0.09283881,0.053320564
CA3_Glut,Nr4a3,-1,-1,0.19057786,0.7230687,0.015933296,0.022834627,0.011780752,0.006940367,0.02886437
CA3_Glut,Bsdc1,1,1,0.45190492,0.027532484,0.032534957,0.19315189,0.1649893,0.09045408,0.039432418
CA3_Glut,Cdc14b,1,1,0.070471115,0.10794283,0.10087063,0.038249023,0.33787736,0.23220086,0.11238813
CA3_Glut,Bcan,1,-1,0.0121884495,0.21662527,0.65646493,0.03790089,0.017534025,0.040220235,0.019066133
CA3_Glut,Chrm1,1,1,0.0068480824,0.13046636,0.0058906246,0.038633123,0.7849247,0.02155003,0.011687165
CA3_Glut,Nxf1,1,1,0.011103973,0.018152012,0.007399363,0.73993844,0.16723073,0.038406823,0.017768681
CA3_Glut,Ap3d1,1,1,0.008562561,0.01239747,0.39475185,0.019780898,0.52219534,0.027377227,0.014934625
CA3_Glut,Abcb8,1,1,0.033906657,0.041126322,0.021192348,0.19470902,0.545718,0.10478659,0.05856112
CA3_Glut,Hpca,-1,-1,0.105708346,0.32992586,0.38592073,0.12353311,0.009596057,0.028293587,0.01702238
CA3_Glut,Pknox2,1,-1,0.3386508,0.040125452,0.49505055,0.0037739081,0.044450127,0.053382143,0.02456695
CA3_Glut,Plekha6,1,1,0.74704593,0.0468886,0.018388933,0.020715373,0.101374835,0.0131857665,0.05240057
CA3_Glut,Ildr2,1,1,0.73376423,0.04253894,0.016909083,0.020062169,0.036103133,0.10180678,0.048815463
CA3_Glut,5330434G04Rik,1,1,0.00043745284,0.0005429365,0.00034757776,0.9957093,0.00062931,0.001647849,0.00068543985
CA3_Glut,Vwa5b2,1,1,0.002884526,0.0035792908,0.0018287873,0.0057933247,0.9717291,0.009404777,0.004780225
CA3_Glut,Psap,1,1,0.083577804,0.14335355,0.09002831,0.21276051,0.06867754,0.26241308,0.13918917
CA3_Glut,Mettl24,1,1,0.6966348,0.0655886,0.03662172,0.0056881052,0.1046863,0.06210504,0.028675303
CA3_Glut,Acaca,1,1,0.699124,0.038505543,0.06912497,0.0074850637,0.026501782,0.11119371,0.04806499
CA3_Glut,4930517O19Rik,-1,0,0.0161836,0.017755963,0.8469015,0.030924674,0.0073168096,0.053786144,0.027131442
CA3_Glut,Cnot1,1,1,0.031014856,0.09740256,0.59690666,0.028821744,0.09456093,0.1048606,0.046432663
CA3_Glut,Mvd,1,1,0.038165417,0.057565648,0.035313703,0.62408173,0.053395532,0.12968142,0.061796483
CA3_Glut,Myrip,-1,-1,0.06271594,0.03174431,0.8466251,0.001634307,0.029953038,0.018905291,0.008421996
CA3_Glut,Agbl4,1,1,0.64565593,0.05017107,0.055221554,0.0049827537,0.014519533,0.16896734,0.06048177
