gene,stats,fdr,log2(old/young),DEG,-log10(fdr)
Fam169a,16.63130302159016,0.0009916895510926817,0.8648446,0,3.0036242626733127
Nsa2,5.405206043675387,0.11566774708596561,-0.62761104,0,0.9367877232894668
Gfm2,25.405547105867242,2.3921883076413016e-05,-0.20793568,0,4.6212046366607895
Hexb,7.851282089090739,0.04167634651099297,-0.31802753,0,1.3801103597579734
Enc1,1.6012021250706192,0.5358683191558459,-0.17661332,0,0.27094191793773675
Arhgef28,25.97974818935856,1.905215540544922e-05,0.58391935,0,4.7200558846738945
Utp15,12.874589924084345,0.004940491040454268,0.5704289,0,2.3062298839586495
Ankra2,11.3853859345639,0.009302119724652778,-0.062212054,0,2.031418075121058
Btf3,18.503781754599277,0.00044181638716570606,-0.62780833,0,3.354758179990942
Gm9828,0.8603811275713864,0.7152295973185586,-0.27464196,0,0.14555452205586475
Fcho2,22.566845377310663,7.884384301204249e-05,0.1782293,0,4.103232215465044
Tnpo1,16.405062700895936,0.0010934489019870006,-0.038336232,0,2.961201507188385
Ptcd2,8.069891091471863,0.03800666458996827,0.268932,0,1.4201402417815618
Mrps27,9.322776219518316,0.02226453946028992,0.2669269,0,1.6523862837765653
6430562O15Rik,0.0035451907832928444,0.9985593828353144,0.20406571,0,0.0006261031810142269
Map1b,24.559420737941533,3.439059963453786e-05,-0.5353268,0,4.463560251752845
Cartpt,4.306947584903632,0.18094575759175682,-0.84823644,0,0.7424515947944593
Mccc2,21.031277710739886,0.00015110532156837123,0.21189958,0,3.820720240577705
Bdp1,33.8627530707597,6.979407763443705e-07,0.11346319,0,6.156181427803862
Serf1,2.0457759886064046,0.4496638305407401,-0.92097265,0,0.3471120442272783
Smn1,5.311338832150221,0.12007407282814828,-0.6598823,0,0.9205507581528654
Gtf2h2,15.920440977534861,0.0013428944948586942,0.28796244,0,2.8719581065424395
Ocln,1.513351295506063,0.5548942996241054,1.3934901,0,0.25578973662845766
Marveld2,1.7238410990051594,0.5109385353656857,-0.5883543,0,0.2916313412685093
Rad17,23.358024641369962,5.683216680578888e-05,0.28265294,0,4.245405785555513
Ak6,1.4565134533496866,0.5671616045868905,-0.14172678,0,0.2462931774731846
Taf9,3.8621337752100304,0.2162664725899362,0.20460382,0,0.6650108032506454
Ccdc125,0.6975549283318208,0.7617582100917362,0.2439436,0,0.11818285633295905
Cdk7,6.514849451935439,0.07293679902109909,-0.14896168,0,1.1370533004954766
Mrps36,15.04297229573049,0.0019485468022722703,-0.3361033,0,2.7102891583986297
Slc30a5,48.02220796644167,1.8389251455066115e-09,0.010200263,0,8.735435948605893
Pik3r1,26.41614454089419,1.5869340316492448e-05,-0.032684986,0,4.799441126355539
Cd180,0.4959432193800368,0.8256602451880117,0.50073344,0,0.08319862579663163
Mast4,44.74019549742936,7.522673772461529e-09,0.13109142,0,8.12362777134468
Gm17160,0.6635276236597973,0.772883825051443,0.34088618,0,0.1118857815420571
Srek1,15.870752607842666,0.001371438344508139,0.03010216,0,2.862823712114706
Nln,16.30219839742018,0.0011448087108658017,0.13264014,0,2.9412670746828034
Sgtb,3.345482559987386,0.26649264802432715,-0.2576626,0,0.5743147677500109
Trappc13,12.975187548255304,0.004735860760524888,-0.07761667,0,2.324601074829193
Trim23,36.05572588031219,2.843918050915674e-07,0.27557582,0,6.546082922199616
Ppwd1,18.97453293824816,0.00036172428454199745,-0.4856788,0,3.441622333680874
Cenpk,0.7075739101181532,0.7588957124089136,0.8169762,0,0.11981790083334995
Adamts6,15.022492662805071,0.001962524694600995,-0.08279448,0,2.7071848697870564
Cwc27,28.009819011464316,8.291573333716299e-06,-0.0079349615,0,5.081363053850255
2610204G07Rik,0.5641464332603436,0.8027183523630628,-0.5972291,0,0.09543680773595246
Srek1ip1,14.618276575666927,0.002343653178049536,-0.3252711,0,2.6301066563073543
Rgs7bp,19.33223484308901,0.0003098220068494385,-0.48566893,0,3.5088877372745815
Rnf180,8.88292430785701,0.02690260661551948,-0.21669258,0,1.5702056388119896
Ipo11,13.609789005480204,0.0036102784628882154,0.38064536,0,2.442459299415185
Dimt1,0.45597688553039695,0.8369752377871346,0.111293145,0,0.07728739057482537
Kif2a,20.525632065169805,0.00018771652843962487,-0.119554594,0,3.726497486067553
3830408C21Rik,1.9415026639924664,0.46902831303237025,0.2922993,0,0.32880094017919137
Zswim6,25.274464433662406,2.5292249182600854e-05,0.1800656,0,4.597012548110778
Ndufaf2,10.96844060763901,0.011117740676519045,0.22006564,0,1.953983460183254
Smim15,14.022703776955865,0.0030152186506335887,-0.62708074,0,2.5206811892218233
Ercc8,5.1508426444797495,0.12810732570179734,0.19225292,0,0.8924260348072343
Elovl7,0.19038912489208093,0.9298721547394012,-0.25341198,0,0.031576757153429225
Pde4d,5.0604681883578015,0.13280133556935447,0.040758938,0,0.8767975572911626
Rab3c,4.56565423406536,0.1626995861344662,0.12355168,0,0.788613551794218
Plk2,6.693495120125986,0.0676098632860299,-0.8602182,0,1.1699899422502873
Gpbp1,23.194322707391784,6.0815449961866296e-05,0.14939004,0,4.215986075648209
Mier3,46.90523364092484,2.900495641606289e-09,0.17735612,0,8.537527782783098
Map3k1,18.34695218124146,0.0004726696181891345,0.18729906,0,3.3254423119701064
Gm15327,17.564630357714563,0.0006620122767303552,5.2902374,0,3.179133956682941
Ankrd55,5.81565215799302,0.09789655095472358,-0.90046614,0,1.0092326087864205
Il6st,9.67613114278561,0.019225124419583572,0.022112431,0,1.716130840886025
Il31ra,6.303284088561267,0.07976262488831365,-0.33686888,0,1.0982005623725233
Ddx4,1.445629913638082,0.5697690953724033,-1.0673703,0,0.24430111085860728
Slc38a9,38.87121987574816,8.861894633724429e-08,0.06775766,0,7.052473417954158
Dhx29,5.981149037056128,0.09129186306596566,-0.116127126,0,1.039567929837363
BC067074,1.9048915852796202,0.4756276210809831,-0.43481284,0,0.3227329325757676
Snx18,25.95025078890191,1.9239618524965193e-05,0.23211479,0,4.715803543220504
Arl15,7.152437330718725,0.05592190212613734,-0.023925135,0,1.2524180649298287
Ndufs4,20.21381761148521,0.00021338846546588796,-0.027410075,0,3.6708290597002216
Mocs2,15.545773360955168,0.001575451714548631,-0.17289566,0,2.8025949028209465
Itga2,0.5180403868721293,0.8181537837382715,0.05550322,0,0.08716505677890087
Itga1,11.15703503926969,0.010259085775301862,-0.8201161,0,1.988891339071382
Pelo,2.039229994562724,0.45097415695532445,-0.62575805,0,0.3458483446259702
